numitems,bitsperitem,algorithm,numbins,instance_id,diff,runtime
16,12,recursive-number-partitioning-sy,2,5,0.0,0.03453619999999091
16,12,recursive-number-partitioning-sy,2,6,1.0,0.2598696000000018
16,12,recursive-number-partitioning-sy,2,7,0.0,0.11731439999999793
16,12,recursive-number-partitioning-sy,2,8,1.0,0.19786849999999845
16,12,recursive-number-partitioning-sy,2,9,0.0,0.0011742000000083408
16,12,recursive-number-partitioning-sy,3,0,4.0,0.47199669999997695
16,12,recursive-number-partitioning-sy,3,1,12.0,0.8305477999999766
16,12,recursive-number-partitioning-sy,3,2,5.0,0.9188494999999932
16,12,recursive-number-partitioning-sy,3,3,6.0,0.7937358000000074
16,12,recursive-number-partitioning-sy,3,4,9.0,0.42941880000000765
16,12,recursive-number-partitioning-sy,3,5,7.0,0.6035478999999953
16,12,recursive-number-partitioning-sy,3,6,6.0,0.9037825999999995
16,12,recursive-number-partitioning-sy,3,7,2.0,1.7523285999999985
16,12,recursive-number-partitioning-sy,3,8,7.0,0.4931497000000036
16,12,recursive-number-partitioning-sy,3,9,4.0,0.8687019999999848
16,12,recursive-number-partitioning-sy,4,0,51.0,0.20880299999998897
16,12,recursive-number-partitioning-sy,4,1,56.0,1.3997340999999892
16,12,recursive-number-partitioning-sy,4,2,3.0,0.2305140999999935
16,12,recursive-number-partitioning-sy,4,3,44.0,0.0032218000000057145
16,12,recursive-number-partitioning-sy,4,4,30.0,0.6035360000000196
16,12,recursive-number-partitioning-sy,4,5,44.0,0.5207848000000013
16,12,recursive-number-partitioning-sy,4,6,140.0,0.309736700000002
16,12,recursive-number-partitioning-sy,4,7,89.0,1.8636291999999912
16,12,recursive-number-partitioning-sy,4,8,52.0,0.6108243000000186
16,12,recursive-number-partitioning-sy,4,9,31.0,1.247059500000006
16,16,recursive-number-partitioning-kg,2,0,66.0,0.10570730000000594
16,16,recursive-number-partitioning-kg,2,1,225.0,0.16413209999998912
16,16,recursive-number-partitioning-kg,2,2,6.0,0.18651789999998414
16,16,recursive-number-partitioning-kg,2,3,198.0,0.20261179999999968
16,16,recursive-number-partitioning-kg,2,4,82.0,0.19806840000001102
16,16,recursive-number-partitioning-kg,2,5,43.0,0.17527780000000348
16,16,recursive-number-partitioning-kg,2,6,11.0,0.130814799999996
16,16,recursive-number-partitioning-kg,2,7,43.0,0.17186470000001464
16,16,recursive-number-partitioning-kg,2,8,130.0,0.2035285999999985
16,16,recursive-number-partitioning-kg,2,9,684.0,0.2040746999999783
16,16,recursive-number-partitioning-sy,2,0,2.0,0.17655129999999986
16,16,recursive-number-partitioning-sy,2,1,5.0,0.28544459999997684
16,16,recursive-number-partitioning-sy,2,2,1.0,0.28391959999999017
16,16,recursive-number-partitioning-sy,2,3,0.0,0.22084499999999707
16,16,recursive-number-partitioning-sy,2,4,4.0,0.2630379000000005
16,16,recursive-number-partitioning-sy,2,5,13.0,0.2935420000000022
16,16,recursive-number-partitioning-sy,2,6,2.0,0.22706189999999538
16,16,recursive-number-partitioning-sy,2,7,5.0,0.29539110000001756
16,16,recursive-number-partitioning-sy,2,8,9.0,0.28981319999999755
16,16,recursive-number-partitioning-sy,2,9,0.0,0.21758269999997992
16,16,recursive-number-partitioning-sy,3,0,127.0,0.2361289000000113
16,16,recursive-number-partitioning-sy,3,1,113.0,0.3822738000000072
16,16,recursive-number-partitioning-sy,3,2,29.0,0.987157499999995
16,16,recursive-number-partitioning-sy,3,3,19.0,0.972030999999987
16,16,recursive-number-partitioning-sy,3,4,40.0,0.1983996000000161
16,16,recursive-number-partitioning-sy,3,5,58.0,1.658107000000001
16,16,recursive-number-partitioning-sy,3,6,260.0,1.320265500000005
16,16,recursive-number-partitioning-sy,3,7,112.0,0.6539618999999846
16,16,recursive-number-partitioning-sy,3,8,167.0,0.5633274999999855
16,16,recursive-number-partitioning-sy,3,9,208.0,0.48131089999998267
16,16,recursive-number-partitioning-sy,4,0,716.0,0.5082287000000179
16,16,recursive-number-partitioning-sy,4,1,1755.0,1.6034408000000155
16,16,recursive-number-partitioning-sy,4,2,1030.0,0.779998599999999
16,16,recursive-number-partitioning-sy,4,3,2487.0,1.9785039999999867
16,16,recursive-number-partitioning-sy,4,4,4277.0,2.4858549999999866
16,16,recursive-number-partitioning-sy,4,5,1013.0,2.962365500000004
16,16,recursive-number-partitioning-sy,4,6,2840.0,1.9698997000000134
16,16,recursive-number-partitioning-sy,4,7,1370.0,1.2475524000000178
16,16,recursive-number-partitioning-sy,4,8,1101.0,0.6544269000000043
16,16,recursive-number-partitioning-sy,4,9,711.0,0.5912913000000231
16,20,recursive-number-partitioning-kg,2,0,892.0,0.1529510000000016
16,20,recursive-number-partitioning-kg,2,1,4539.0,0.1218694999999741
16,20,recursive-number-partitioning-kg,2,2,3857.0,0.19019520000000512
16,20,recursive-number-partitioning-kg,2,3,232.0,0.19042970000000992
16,20,recursive-number-partitioning-kg,2,4,189.0,0.20911599999999453
16,20,recursive-number-partitioning-kg,2,5,1289.0,0.13115179999999782
16,20,recursive-number-partitioning-kg,2,6,4958.0,0.2195086000000117
16,20,recursive-number-partitioning-kg,2,7,5272.0,0.1911416000000088
16,20,recursive-number-partitioning-kg,2,8,2321.0,0.20306940000000395
16,20,recursive-number-partitioning-kg,2,9,9672.0,0.20230750000001763
16,20,recursive-number-partitioning-sy,2,0,6.0,0.21289920000000961
16,20,recursive-number-partitioning-sy,2,1,91.0,0.20072479999998905
16,20,recursive-number-partitioning-sy,2,2,39.0,0.28459399999999846
16,20,recursive-number-partitioning-sy,2,3,29.0,0.2362991999999906
16,20,recursive-number-partitioning-sy,2,4,8.0,0.18861409999999523
16,20,recursive-number-partitioning-sy,2,5,14.0,0.24555589999999938
16,20,recursive-number-partitioning-sy,2,6,111.0,0.2886098999999831
16,20,recursive-number-partitioning-sy,2,7,8.0,0.1513581999999758
16,20,recursive-number-partitioning-sy,2,8,20.0,0.2689237000000162
16,20,recursive-number-partitioning-sy,2,9,41.0,0.1630062000000123
16,20,recursive-number-partitioning-sy,3,0,705.0,1.2277210999999966
16,20,recursive-number-partitioning-sy,3,1,1206.0,0.45955390000000307
16,20,recursive-number-partitioning-sy,3,2,189.0,0.5611174000000005
16,20,recursive-number-partitioning-sy,3,3,2849.0,1.0937854000000016
16,20,recursive-number-partitioning-sy,3,4,2509.0,1.7068485000000067
16,20,recursive-number-partitioning-sy,3,5,1156.0,1.3021474999999896
16,20,recursive-number-partitioning-sy,3,6,335.0,1.6164456999999857
16,20,recursive-number-partitioning-sy,3,7,852.0,0.980687200000034
16,20,recursive-number-partitioning-sy,3,8,641.0,0.20740939999996044
16,20,recursive-number-partitioning-sy,3,9,1774.0,0.5433239000000185
16,20,recursive-number-partitioning-sy,4,0,10190.0,0.7223826000000031
16,20,recursive-number-partitioning-sy,4,1,7714.0,0.737668900000017
16,20,recursive-number-partitioning-sy,4,2,32801.0,1.5856189999999515
16,20,recursive-number-partitioning-sy,4,3,8293.0,1.7912121000000525
16,20,recursive-number-partitioning-sy,4,4,73334.0,3.3522707999999852
16,20,recursive-number-partitioning-sy,4,5,91600.0,3.310883199999978
16,20,recursive-number-partitioning-sy,4,6,46364.0,1.6505321999999865
16,20,recursive-number-partitioning-sy,4,7,34452.0,1.9661964000000012
16,20,recursive-number-partitioning-sy,4,8,19276.0,1.5176918999999884
16,20,recursive-number-partitioning-sy,4,9,23131.0,1.1890850999999998
16,24,recursive-number-partitioning-kg,2,0,50991.0,0.18939810000000534
16,24,recursive-number-partitioning-kg,2,1,8821.0,0.12070130000000745
16,24,recursive-number-partitioning-kg,2,2,33258.0,0.186764299999993
16,24,recursive-number-partitioning-kg,2,3,4380.0,0.12317809999996143
16,24,recursive-number-partitioning-kg,2,4,12861.0,0.1000587000000337
16,24,recursive-number-partitioning-kg,2,5,10008.0,0.20134229999996478
16,24,recursive-number-partitioning-kg,2,6,75249.0,0.1074113999999895
16,24,recursive-number-partitioning-kg,2,7,42078.0,0.1955988000000275
16,24,recursive-number-partitioning-kg,2,8,37990.0,0.13962870000000294
16,24,recursive-number-partitioning-kg,2,9,74684.0,0.18933939999999438
16,24,recursive-number-partitioning-sy,2,0,879.0,0.3062616999999932
16,24,recursive-number-partitioning-sy,2,1,426.0,0.22114369999997052
16,24,recursive-number-partitioning-sy,2,2,1835.0,0.24342120000000023
16,24,recursive-number-partitioning-sy,2,3,4772.0,0.2560340999999653
16,24,recursive-number-partitioning-sy,2,4,939.0,0.14035690000002887
16,24,recursive-number-partitioning-sy,2,5,384.0,0.15053410000001577
16,24,recursive-number-partitioning-sy,2,6,3296.0,0.16981920000000628
16,24,recursive-number-partitioning-sy,2,7,932.0,0.22491980000000922
16,24,recursive-number-partitioning-sy,2,8,1437.0,0.2919473000000039
16,24,recursive-number-partitioning-sy,2,9,4233.0,0.2659138000000212
16,24,recursive-number-partitioning-sy,3,0,28040.0,0.18763450000000148
16,24,recursive-number-partitioning-sy,3,1,23537.0,0.867561099999989
16,24,recursive-number-partitioning-sy,3,2,10390.0,1.359415599999977
16,24,recursive-number-partitioning-sy,3,3,49543.0,1.924218699999983
16,24,recursive-number-partitioning-sy,3,4,4512.0,1.2550216999999861
16,24,recursive-number-partitioning-sy,3,5,28623.0,0.33635269999996353
16,24,recursive-number-partitioning-sy,3,6,17181.0,0.4924391000000128
16,24,recursive-number-partitioning-sy,3,7,48261.0,0.9604195999999661
16,24,recursive-number-partitioning-sy,3,8,1743.0,0.883620800000017
16,24,recursive-number-partitioning-sy,3,9,20780.0,0.5758164999999735
16,24,recursive-number-partitioning-sy,4,0,236552.0,1.418176399999993
16,24,recursive-number-partitioning-sy,4,1,367917.0,1.4352084999999875
16,24,recursive-number-partitioning-sy,4,2,212792.0,0.7256232000000296
16,24,recursive-number-partitioning-sy,4,3,1159696.0,2.5841561999999954
16,24,recursive-number-partitioning-sy,4,4,127674.0,0.5385921000000167
16,24,recursive-number-partitioning-sy,4,5,629820.0,2.1223659999999995
16,24,recursive-number-partitioning-sy,4,6,1349697.0,3.608624499999962
16,24,recursive-number-partitioning-sy,4,7,134135.0,1.4660800999999992
16,24,recursive-number-partitioning-sy,4,8,462768.0,1.8297383999999965
16,24,recursive-number-partitioning-sy,4,9,747075.0,1.5413747000000058
16,32,recursive-number-partitioning-kg,2,0,518891.0,0.11683329999999614
16,32,recursive-number-partitioning-kg,2,1,6477976.0,0.15137629999998126
16,32,recursive-number-partitioning-kg,2,2,2802616.0,0.19503550000001724
16,32,recursive-number-partitioning-kg,2,3,10721588.0,0.1158371999999872
16,32,recursive-number-partitioning-kg,2,4,1200728.0,0.1970230000000015
16,32,recursive-number-partitioning-kg,2,5,2971696.0,0.1874155000000428
16,32,recursive-number-partitioning-kg,2,6,5198249.0,0.18040539999998373
16,32,recursive-number-partitioning-kg,2,7,5662972.0,0.22577970000003234
16,32,recursive-number-partitioning-kg,2,8,9476637.0,0.04232529999995904
16,32,recursive-number-partitioning-kg,2,9,3701582.0,0.15535969999996269
16,32,recursive-number-partitioning-sy,2,0,458126.0,0.10586849999998549
16,32,recursive-number-partitioning-sy,2,1,340509.0,0.2697330999999963
16,32,recursive-number-partitioning-sy,2,2,103096.0,0.18643589999999222
16,32,recursive-number-partitioning-sy,2,3,2628511.0,0.23898489999999128
16,32,recursive-number-partitioning-sy,2,4,365410.0,0.17995959999996103
16,32,recursive-number-partitioning-sy,2,5,54964.0,0.2818963000000281
16,32,recursive-number-partitioning-sy,2,6,633801.0,0.14872840000003862
16,32,recursive-number-partitioning-sy,2,7,867340.0,0.27212320000001
16,32,recursive-number-partitioning-sy,2,8,224776.0,0.22558189999995193
16,32,recursive-number-partitioning-sy,2,9,236488.0,0.2563789000000156
16,32,recursive-number-partitioning-sy,3,0,4437603.0,0.3176536000000283
16,32,recursive-number-partitioning-sy,3,1,2266362.0,0.7941721999999913
16,32,recursive-number-partitioning-sy,3,2,9209596.0,0.9613357000000065
16,32,recursive-number-partitioning-sy,3,3,6286279.0,0.20563260000000128
16,32,recursive-number-partitioning-sy,3,4,7800501.0,0.6980441000000042
16,32,recursive-number-partitioning-sy,3,5,2390844.0,0.30812080000004016
16,32,recursive-number-partitioning-sy,3,6,9566966.0,0.6026158999999893
16,32,recursive-number-partitioning-sy,3,7,5669367.0,0.2729433999999742
16,32,recursive-number-partitioning-sy,3,8,14295942.0,0.3690998999999806
16,32,recursive-number-partitioning-sy,3,9,1141459.0,0.16021319999998695
16,32,recursive-number-partitioning-sy,4,0,130137931.0,1.3238112000000228
16,32,recursive-number-partitioning-sy,4,1,178355811.0,1.7503019999999765
16,32,recursive-number-partitioning-sy,4,2,178299163.0,1.6072442999999907
16,32,recursive-number-partitioning-sy,4,3,76032971.0,0.8934828000000152
16,32,recursive-number-partitioning-sy,4,4,162030362.0,2.173821099999998
16,32,recursive-number-partitioning-sy,4,5,36733452.0,1.301359199999979
16,32,recursive-number-partitioning-sy,4,6,460813160.0,6.236961299999962
16,32,recursive-number-partitioning-sy,4,7,27155516.0,1.504322899999977
16,32,recursive-number-partitioning-sy,4,8,71476469.0,1.6510127999999895
16,32,recursive-number-partitioning-sy,4,9,43623386.0,0.9847149999999942
18,8,recursive-number-partitioning-kg,2,0,1.0,0.8482184000000075
18,8,recursive-number-partitioning-kg,2,1,0.0,0.6297587999999905
18,8,recursive-number-partitioning-kg,2,2,1.0,0.5699678999999946
18,8,recursive-number-partitioning-kg,2,3,1.0,0.4508440999999834
18,8,recursive-number-partitioning-kg,2,4,1.0,0.7338949999999613
18,8,recursive-number-partitioning-kg,2,5,0.0,0.4039743000000158
18,8,recursive-number-partitioning-kg,2,6,1.0,0.3917403000000377
18,8,recursive-number-partitioning-kg,2,7,0.0,0.5686791999999627
18,8,recursive-number-partitioning-kg,2,8,1.0,0.759514500000023
18,8,recursive-number-partitioning-kg,2,9,0.0,0.724737599999969
18,8,recursive-number-partitioning-sy,2,0,0.0,0.001465300000006664
18,8,recursive-number-partitioning-sy,2,1,1.0,0.6792301000000407
18,8,recursive-number-partitioning-sy,2,2,1.0,1.0031807999999955
18,8,recursive-number-partitioning-sy,2,3,1.0,0.9924541999999974
18,8,recursive-number-partitioning-sy,2,4,0.0,0.0001891999999656946
18,8,recursive-number-partitioning-sy,2,5,1.0,0.6273042999999916
18,8,recursive-number-partitioning-sy,2,6,1.0,1.0990249999999833
18,8,recursive-number-partitioning-sy,2,7,0.0,0.05441339999998718
18,8,recursive-number-partitioning-sy,2,8,1.0,0.5069886999999653
18,8,recursive-number-partitioning-sy,2,9,0.0,0.0001891999999656946
18,8,recursive-number-partitioning-sy,3,0,0.0,8.023209699999995
18,8,recursive-number-partitioning-sy,3,1,0.0,2.5478632999999604
18,8,recursive-number-partitioning-sy,3,2,0.0,2.8363356999999496
18,8,recursive-number-partitioning-sy,3,3,1.0,10.316339300000038
18,8,recursive-number-partitioning-sy,3,4,1.0,2.5541900000000055
18,8,recursive-number-partitioning-sy,3,5,0.0,6.567068300000017
18,8,recursive-number-partitioning-sy,3,6,0.0,8.267961200000002
18,8,recursive-number-partitioning-sy,3,7,1.0,2.1399898000000235
18,8,recursive-number-partitioning-sy,3,8,0.0,0.00020009999997228078
18,8,recursive-number-partitioning-sy,3,9,1.0,2.277377300000012
18,8,recursive-number-partitioning-sy,4,0,1.0,2.259252100000026
18,8,recursive-number-partitioning-sy,4,1,1.0,0.00495389999997542
18,8,recursive-number-partitioning-sy,4,2,1.0,3.9808635999999638
18,8,recursive-number-partitioning-sy,4,3,7.0,0.005682900000010704
18,8,recursive-number-partitioning-sy,4,4,4.0,0.0038989999999898828
18,8,recursive-number-partitioning-sy,4,5,2.0,3.990982900000006
18,8,recursive-number-partitioning-sy,4,6,17.0,16.99194890000001
18,8,recursive-number-partitioning-sy,4,7,5.0,5.624953000000005
18,8,recursive-number-partitioning-sy,4,8,6.0,9.841916200000014
18,8,recursive-number-partitioning-sy,4,9,3.0,5.404105099999981
18,12,recursive-number-partitioning-kg,2,0,2.0,0.5001035999999885
18,12,recursive-number-partitioning-kg,2,1,2.0,0.41311330000002044
18,12,recursive-number-partitioning-kg,2,2,2.0,0.6647398999999723
18,12,recursive-number-partitioning-kg,2,3,13.0,0.8604827999999998
18,12,recursive-number-partitioning-kg,2,4,2.0,0.643425700000023
18,12,recursive-number-partitioning-kg,2,5,15.0,0.5977131000000213
18,12,recursive-number-partitioning-kg,2,6,1.0,0.15336539999998422
18,12,recursive-number-partitioning-kg,2,7,12.0,0.4438524999999913
18,12,recursive-number-partitioning-kg,2,8,12.0,0.5302093000000241
18,12,recursive-number-partitioning-kg,2,9,1.0,0.8391088000000195
18,12,recursive-number-partitioning-sy,2,0,1.0,0.9702236999999627
18,12,recursive-number-partitioning-sy,2,1,1.0,0.9050143000000048
18,12,recursive-number-partitioning-sy,2,2,1.0,1.0986525000000142
18,12,recursive-number-partitioning-sy,2,3,0.0,0.032817699999952765
18,12,recursive-number-partitioning-sy,2,4,0.0,0.015327599999977792
18,12,recursive-number-partitioning-sy,2,5,0.0,0.05859850000001643
18,12,recursive-number-partitioning-sy,2,6,0.0,0.2399607999999489
18,12,recursive-number-partitioning-sy,2,7,1.0,0.8271288999999911
18,12,recursive-number-partitioning-sy,2,8,0.0,0.04774319999995669
18,12,recursive-number-partitioning-sy,2,9,1.0,0.4707161000000042
18,12,recursive-number-partitioning-sy,3,0,2.0,1.9420345999999995
18,12,recursive-number-partitioning-sy,3,1,1.0,1.9473072999999772
18,12,recursive-number-partitioning-sy,3,2,1.0,4.940526900000009
18,12,recursive-number-partitioning-sy,3,3,2.0,16.665932499999997
18,12,recursive-number-partitioning-sy,3,4,1.0,3.450776700000006
18,12,recursive-number-partitioning-sy,3,5,2.0,10.820558399999982
18,12,recursive-number-partitioning-sy,3,6,1.0,7.061570599999982
18,12,recursive-number-partitioning-sy,3,7,2.0,4.602838599999984
18,12,recursive-number-partitioning-sy,3,8,0.0,2.7757493000000295
18,12,recursive-number-partitioning-sy,3,9,2.0,2.911014000000023
18,12,recursive-number-partitioning-sy,4,0,93.0,0.44541250000003174
18,12,recursive-number-partitioning-sy,4,1,45.0,4.552525299999957
18,12,recursive-number-partitioning-sy,4,2,44.0,0.22411160000001473
18,12,recursive-number-partitioning-sy,4,3,34.0,0.4685653999999886
18,12,recursive-number-partitioning-sy,4,4,15.0,0.7849822000000586
18,12,recursive-number-partitioning-sy,4,5,38.0,0.5603184000000283
18,12,recursive-number-partitioning-sy,4,6,74.0,0.250476400000025
18,12,recursive-number-partitioning-sy,4,7,96.0,9.100283300000001
18,12,recursive-number-partitioning-sy,4,8,44.0,0.005669099999977334
18,12,recursive-number-partitioning-sy,4,9,125.0,7.947495300000014
18,16,recursive-number-partitioning-kg,2,0,111.0,0.20100109999998494
18,16,recursive-number-partitioning-kg,2,1,86.0,0.46486619999996037
18,16,recursive-number-partitioning-kg,2,2,57.0,0.6000347000000374
18,16,recursive-number-partitioning-kg,2,3,22.0,0.7534407000000556
18,16,recursive-number-partitioning-kg,2,4,58.0,0.4017538999999033
18,16,recursive-number-partitioning-kg,2,5,13.0,0.8183764999999994
18,16,recursive-number-partitioning-kg,2,6,33.0,0.7882619000000659
18,16,recursive-number-partitioning-kg,2,7,209.0,0.8313349000000017
18,16,recursive-number-partitioning-kg,2,8,89.0,0.5248680999999351
18,16,recursive-number-partitioning-kg,2,9,74.0,0.6073818000000983
18,16,recursive-number-partitioning-sy,2,0,4.0,0.6135044999999764
18,16,recursive-number-partitioning-sy,2,1,1.0,1.0336979999999585
18,16,recursive-number-partitioning-sy,2,2,0.0,0.9762796999999637
18,16,recursive-number-partitioning-sy,2,3,2.0,0.813833700000032
18,16,recursive-number-partitioning-sy,2,4,0.0,0.009269399999993766
18,16,recursive-number-partitioning-sy,2,5,2.0,1.100422299999991
18,16,recursive-number-partitioning-sy,2,6,2.0,0.7997062000000597
18,16,recursive-number-partitioning-sy,2,7,3.0,1.014806599999929
18,16,recursive-number-partitioning-sy,2,8,2.0,0.6017338999999993
18,16,recursive-number-partitioning-sy,2,9,5.0,0.7607956000000513
18,16,recursive-number-partitioning-sy,3,0,21.0,2.64645500000006
18,16,recursive-number-partitioning-sy,3,1,15.0,4.238332000000014
18,16,recursive-number-partitioning-sy,3,2,13.0,6.4750973999999815
18,16,recursive-number-partitioning-sy,3,3,24.0,3.446473200000014
18,16,recursive-number-partitioning-sy,3,4,33.0,11.07895910000002
18,16,recursive-number-partitioning-sy,3,5,11.0,1.3595119000000295
18,16,recursive-number-partitioning-sy,3,6,7.0,2.5014768999999433
18,16,recursive-number-partitioning-sy,3,7,20.0,4.824664299999995
18,16,recursive-number-partitioning-sy,3,8,14.0,7.034824999999955
18,16,recursive-number-partitioning-sy,3,9,4.0,4.145075299999917
18,16,recursive-number-partitioning-sy,4,0,1038.0,6.907689600000026
18,16,recursive-number-partitioning-sy,4,1,1036.0,9.547896500000093
18,16,recursive-number-partitioning-sy,4,2,738.0,3.1405291000000943
18,16,recursive-number-partitioning-sy,4,3,2323.0,11.885186500000032
18,16,recursive-number-partitioning-sy,4,4,548.0,0.8856670999999778
18,16,recursive-number-partitioning-sy,4,5,942.0,5.5091697000000295
18,16,recursive-number-partitioning-sy,4,6,4072.0,14.266349900000023
18,16,recursive-number-partitioning-sy,4,7,488.0,3.2888057000000117
18,16,recursive-number-partitioning-sy,4,8,2248.0,9.102912299999957
18,16,recursive-number-partitioning-sy,4,9,999.0,5.5179840000000695
18,20,recursive-number-partitioning-kg,2,0,2619.0,0.8473556000000144
18,20,recursive-number-partitioning-kg,2,1,4766.0,0.5752830000000131
18,20,recursive-number-partitioning-kg,2,2,134.0,0.8168471000000181
18,20,recursive-number-partitioning-kg,2,3,1539.0,0.7616805000000113
18,20,recursive-number-partitioning-kg,2,4,9482.0,0.509983600000055
18,20,recursive-number-partitioning-kg,2,5,466.0,0.30955970000002253
18,20,recursive-number-partitioning-kg,2,6,1315.0,0.8755862000000434
18,20,recursive-number-partitioning-kg,2,7,75.0,0.5691426999999294
18,20,recursive-number-partitioning-kg,2,8,11746.0,0.744577100000015
18,20,recursive-number-partitioning-kg,2,9,568.0,0.6809334000000717
18,20,recursive-number-partitioning-sy,2,0,48.0,1.1127652999999782
18,20,recursive-number-partitioning-sy,2,1,34.0,1.0626316000000315
18,20,recursive-number-partitioning-sy,2,2,4.0,0.4516862000000401
18,20,recursive-number-partitioning-sy,2,3,9.0,0.6496802000000343
18,20,recursive-number-partitioning-sy,2,4,5.0,0.8411151999999902
18,20,recursive-number-partitioning-sy,2,5,39.0,0.39146340000002056
18,20,recursive-number-partitioning-sy,2,6,40.0,0.682670299999927
18,20,recursive-number-partitioning-sy,2,7,6.0,0.8629141000000118
18,20,recursive-number-partitioning-sy,2,8,55.0,0.7341645000000199
18,20,recursive-number-partitioning-sy,2,9,5.0,0.8306598000000349
18,20,recursive-number-partitioning-sy,3,0,132.0,10.684009700000047
18,20,recursive-number-partitioning-sy,3,1,267.0,9.222594299999969
18,20,recursive-number-partitioning-sy,3,2,1163.0,1.7376269000000093
18,20,recursive-number-partitioning-sy,3,3,189.0,19.5750855
18,20,recursive-number-partitioning-sy,3,4,405.0,1.1605650999999853
18,20,recursive-number-partitioning-sy,3,5,449.0,1.5151544000000285
18,20,recursive-number-partitioning-sy,3,6,100.0,1.8395232000000306
18,20,recursive-number-partitioning-sy,3,7,459.0,1.3997759000000087
18,20,recursive-number-partitioning-sy,3,8,87.0,10.46013400000004
18,20,recursive-number-partitioning-sy,3,9,249.0,0.842203599999948
18,20,recursive-number-partitioning-sy,4,0,25525.0,2.5046040000000858
18,20,recursive-number-partitioning-sy,4,1,9823.0,3.7762775999999576
18,20,recursive-number-partitioning-sy,4,2,3928.0,3.68704050000008
18,20,recursive-number-partitioning-sy,4,3,7227.0,4.9735749999999825
18,20,recursive-number-partitioning-sy,4,4,43054.0,9.829354599999988
18,20,recursive-number-partitioning-sy,4,5,29340.0,7.662504600000034
18,20,recursive-number-partitioning-sy,4,6,15159.0,7.88191699999993
18,20,recursive-number-partitioning-sy,4,7,24546.0,5.71026269999993
18,20,recursive-number-partitioning-sy,4,8,14046.0,3.9876425999999583
18,20,recursive-number-partitioning-sy,4,9,30342.0,5.916329499999961
18,24,recursive-number-partitioning-kg,2,0,26725.0,0.7602954999999838
18,24,recursive-number-partitioning-kg,2,1,50695.0,0.8071282000000792
18,24,recursive-number-partitioning-kg,2,2,109615.0,0.5345280999999886
18,24,recursive-number-partitioning-kg,2,3,13545.0,0.7634424999999965
18,24,recursive-number-partitioning-kg,2,4,4733.0,0.7324333000000252
18,24,recursive-number-partitioning-kg,2,5,143675.0,0.5797751000000062
18,24,recursive-number-partitioning-kg,2,6,96741.0,0.5777740000000904
18,24,recursive-number-partitioning-kg,2,7,21802.0,0.29539199999999255
18,24,recursive-number-partitioning-kg,2,8,4742.0,0.7346976000000041
18,24,recursive-number-partitioning-kg,2,9,715.0,0.4701135999999906
18,24,recursive-number-partitioning-sy,2,0,253.0,0.8593263000000206
18,24,recursive-number-partitioning-sy,2,1,130.0,0.6813604999999825
18,24,recursive-number-partitioning-sy,2,2,75.0,0.3065076999999974
18,24,recursive-number-partitioning-sy,2,3,444.0,1.1292739000000438
18,24,recursive-number-partitioning-sy,2,4,690.0,1.0459421000000475
18,24,recursive-number-partitioning-sy,2,5,462.0,0.6609978000000183
18,24,recursive-number-partitioning-sy,2,6,78.0,1.1107187999999724
18,24,recursive-number-partitioning-sy,2,7,595.0,0.8458011999999826
18,24,recursive-number-partitioning-sy,2,8,664.0,0.7606609999999137
18,24,recursive-number-partitioning-sy,2,9,511.0,0.6217441000000008
18,24,recursive-number-partitioning-sy,3,0,5755.0,6.681397900000093
18,24,recursive-number-partitioning-sy,3,1,5496.0,7.871810200000027
18,24,recursive-number-partitioning-sy,3,2,663.0,2.586597599999891
18,24,recursive-number-partitioning-sy,3,3,1915.0,2.2586775999999418
18,24,recursive-number-partitioning-sy,3,4,2044.0,13.995665799999983
18,24,recursive-number-partitioning-sy,3,5,8939.0,3.856589299999996
18,24,recursive-number-partitioning-sy,3,6,15993.0,6.432649800000036
18,24,recursive-number-partitioning-sy,3,7,5331.0,10.860630799999967
18,24,recursive-number-partitioning-sy,3,8,3034.0,8.813693400000034
18,24,recursive-number-partitioning-sy,3,9,2920.0,4.140620899999931
18,24,recursive-number-partitioning-sy,4,0,219029.0,4.114942399999904
18,24,recursive-number-partitioning-sy,4,1,209525.0,4.327944099999968
18,24,recursive-number-partitioning-sy,4,2,206008.0,8.778662099999906
18,24,recursive-number-partitioning-sy,4,3,178156.0,5.691294200000016
18,24,recursive-number-partitioning-sy,4,4,336426.0,8.043407300000013
18,24,recursive-number-partitioning-sy,4,5,810657.0,11.384677899999929
18,24,recursive-number-partitioning-sy,4,6,595478.0,16.708780599999955
18,24,recursive-number-partitioning-sy,4,7,210693.0,5.831933400000025
18,24,recursive-number-partitioning-sy,4,8,82608.0,3.8959910999999465
18,24,recursive-number-partitioning-sy,4,9,666292.0,12.205540300000052
18,32,recursive-number-partitioning-kg,2,0,12577138.0,0.6878861999999799
18,32,recursive-number-partitioning-kg,2,1,1743197.0,0.5815638000000263
18,32,recursive-number-partitioning-kg,2,2,7083771.0,0.6478934000000436
18,32,recursive-number-partitioning-kg,2,3,4029214.0,0.6115303000000267
18,32,recursive-number-partitioning-kg,2,4,1194179.0,0.5522436999999627
18,32,recursive-number-partitioning-kg,2,5,5009692.0,0.7467845999999554
18,32,recursive-number-partitioning-kg,2,6,1004292.0,0.4499033000000736
18,32,recursive-number-partitioning-kg,2,7,152248.0,0.37803869999993367
18,32,recursive-number-partitioning-kg,2,8,3058314.0,0.29671799999994164
18,32,recursive-number-partitioning-kg,2,9,8593880.0,0.6987119000000348
