numitems,bitsperitem,instance_id,objective,use_heuristic_2,use_heuristic_3,use_lower_bound,diff,runtime
10,48,1,minimize-largest-sum,True,True,True,3372229600285.0,0.0016416000000001
10,48,2,minimize-largest-sum,False,False,False,382356152451.0,0.0146765999999995
10,48,2,minimize-largest-sum,False,False,True,580894308720.0,0.0015325999999999
10,48,2,minimize-largest-sum,False,True,False,2835945110595.0,0.0053323
10,48,2,minimize-largest-sum,False,True,True,668119235881.0,0.0032839999999998
10,48,2,minimize-largest-sum,True,False,False,181565581486.0,0.0009689000000001
10,48,2,minimize-largest-sum,True,False,True,258463597629.0,0.0025699999999995
10,48,2,minimize-largest-sum,True,True,False,884804231610.0,0.0022167999999993
10,48,2,minimize-largest-sum,True,True,True,481142175316.0,0.0010702
10,48,3,minimize-largest-sum,False,False,False,447562014512.0,0.0149918999999991
10,48,3,minimize-largest-sum,False,False,True,573209981379.0,0.0013510999999999
10,48,3,minimize-largest-sum,False,True,False,491478511801.0,0.0041231000000001
10,48,3,minimize-largest-sum,False,True,True,992311951711.0,0.0015885999999998
10,48,3,minimize-largest-sum,True,False,False,95893166105.0,0.0024411999999998
10,48,3,minimize-largest-sum,True,False,True,431232827390.0,0.0031183999999999
10,48,3,minimize-largest-sum,True,True,False,475689138303.0,0.0016145999999999
10,48,3,minimize-largest-sum,True,True,True,445134873615.0,0.0016163999999996
10,48,4,minimize-largest-sum,False,False,False,54331996385.0,0.0143417000000001
10,48,4,minimize-largest-sum,False,False,True,4799995189847.0,0.0037418000000002
10,48,4,minimize-largest-sum,False,True,False,2423408850511.0,0.0043451999999994
10,48,4,minimize-largest-sum,False,True,True,922397325442.0,0.0029238999999998
10,48,4,minimize-largest-sum,True,False,False,3797166342482.0,0.0021503999999996
10,48,4,minimize-largest-sum,True,False,True,8415425996137.0,0.0024576000000005
10,48,4,minimize-largest-sum,True,True,False,114811245972.0,0.0033444000000004
10,48,4,minimize-largest-sum,True,True,True,116753971529.0,0.0023537999999998
10,48,5,minimize-largest-sum,False,False,False,2093098630000.0,0.0151332000000001
10,48,5,minimize-largest-sum,False,False,True,302306692374.0,0.0019467999999998
10,48,5,minimize-largest-sum,False,True,False,1742947724123.0,0.0028091999999997
10,48,5,minimize-largest-sum,False,True,True,418524562847.0,0.0036525000000002
10,48,5,minimize-largest-sum,True,False,False,4784385235697.0,0.0017053000000002
10,48,5,minimize-largest-sum,True,False,True,246523935157.0,0.0020255000000002
10,48,5,minimize-largest-sum,True,True,False,2828558204945.0,0.0019667999999999
10,48,5,minimize-largest-sum,True,True,True,1188861924383.0,0.0024272000000005
