numitems,bitsperitem,instance_id,objective,use_boolean_matrix,diff,runtime
22,12,7,maximize-smallest-sum,False,0,0.1253375999999662
22,12,8,minimize-largest-sum,False,1,0.12204650000012407
22,12,8,maximize-smallest-sum,False,0,0.1401455000000169
22,12,9,minimize-largest-sum,False,1,0.19502239999997073
22,12,9,maximize-smallest-sum,False,0,0.17875670000012178
22,16,0,minimize-largest-sum,False,1,1.2288958999999977
22,16,0,maximize-smallest-sum,False,0,1.125403600000027
22,16,1,minimize-largest-sum,False,0,1.2758936000000176
22,16,1,maximize-smallest-sum,False,1,1.1112313999999515
22,16,2,minimize-largest-sum,False,0,1.0720415999999204
22,16,2,maximize-smallest-sum,False,1,1.0754503999999088
22,16,3,minimize-largest-sum,False,1,0.9178497000000334
22,16,3,maximize-smallest-sum,False,1,1.1442537000000357
22,16,4,minimize-largest-sum,False,1,1.0962274999999408
22,16,4,maximize-smallest-sum,False,0,1.1647140000000036
22,16,5,minimize-largest-sum,False,1,1.0363780999998653
22,16,5,maximize-smallest-sum,False,1,1.0509500000000571
22,16,6,minimize-largest-sum,False,1,1.1748099999999795
22,16,6,maximize-smallest-sum,False,1,1.126996199999894
22,16,7,minimize-largest-sum,False,0,1.0782683999998426
22,16,7,maximize-smallest-sum,False,0,1.212718300000006
22,16,8,minimize-largest-sum,False,1,1.1330126000000291
22,16,8,maximize-smallest-sum,False,0,1.075974300000098
22,16,9,minimize-largest-sum,False,0,1.1918183999998746
22,16,9,maximize-smallest-sum,False,0,1.0048361999999997
22,20,0,minimize-largest-sum,False,5,3.223171500000035
22,20,0,maximize-smallest-sum,False,0,3.5438910000000305
22,20,1,minimize-largest-sum,False,1,3.4104549000001043
22,20,1,maximize-smallest-sum,False,1,3.2945154999999886
22,20,2,minimize-largest-sum,False,1,3.3877909000000272
22,20,2,maximize-smallest-sum,False,5,3.6156327999999576
22,20,3,minimize-largest-sum,False,1,3.7221079999999347
22,20,3,maximize-smallest-sum,False,3,3.3466001000001597
22,20,4,minimize-largest-sum,False,4,3.425862499999994
22,20,4,maximize-smallest-sum,False,1,3.53191240000001
22,20,5,minimize-largest-sum,False,0,3.489521599999989
22,20,5,maximize-smallest-sum,False,2,3.50428009999996
22,20,6,minimize-largest-sum,False,2,3.6165937000000667
22,20,6,maximize-smallest-sum,False,2,3.549210500000072
22,20,7,minimize-largest-sum,False,1,3.4364367000000584
22,20,7,maximize-smallest-sum,False,1,3.5448277000000417
22,20,8,minimize-largest-sum,False,1,3.404666600000155
22,20,8,maximize-smallest-sum,False,5,3.6488328999998885
22,20,9,minimize-largest-sum,False,1,3.4519835999999486
22,20,9,maximize-smallest-sum,False,0,3.6997776000000613
24,4,0,minimize-largest-sum,False,1,0.0011911999999938416
24,4,0,minimize-largest-sum,True,0,0.0798591000000215
24,4,0,maximize-smallest-sum,False,0,0.0013549000000239175
24,4,0,maximize-smallest-sum,True,1,0.05020679999984168
24,4,1,minimize-largest-sum,False,0,0.001289700000143057
24,4,1,minimize-largest-sum,True,0,0.06133730000010473
24,4,1,maximize-smallest-sum,False,0,0.001321800000141593
24,4,1,maximize-smallest-sum,True,0,0.06119219999982306
24,4,2,minimize-largest-sum,False,0,0.0010138000000097236
24,4,2,minimize-largest-sum,True,1,0.0505534000001262
24,4,2,maximize-smallest-sum,False,0,0.0013006000001496432
24,4,2,maximize-smallest-sum,True,1,0.05915000000004511
24,4,3,minimize-largest-sum,False,0,0.0012074000001121021
24,4,3,minimize-largest-sum,True,0,0.08957820000000538
24,4,3,maximize-smallest-sum,False,1,0.0013870000000224536
24,4,3,maximize-smallest-sum,True,0,0.061999200000173005
24,4,4,minimize-largest-sum,False,1,0.001349099999970349
24,4,4,minimize-largest-sum,True,1,0.06441970000014408
24,4,4,maximize-smallest-sum,False,0,0.001190100000030725
24,4,4,maximize-smallest-sum,True,0,0.05646120000005794
24,4,5,minimize-largest-sum,False,0,0.0014002000000346015
24,4,5,minimize-largest-sum,True,1,0.043939099999988684
24,4,5,maximize-smallest-sum,False,1,0.0012387000001581328
24,4,5,maximize-smallest-sum,True,1,0.044989299999997456
24,4,6,minimize-largest-sum,False,1,0.0011853000000883185
24,4,6,minimize-largest-sum,True,1,0.07704009999997652
24,4,6,maximize-smallest-sum,False,0,0.0015737999999601016
24,4,6,maximize-smallest-sum,True,1,0.0630717999999888
24,4,7,minimize-largest-sum,False,1,0.0010962999999719614
24,4,7,minimize-largest-sum,True,0,0.073330199999873
24,4,7,maximize-smallest-sum,False,0,0.0010612000000946864
24,4,7,maximize-smallest-sum,True,0,0.06153459999995903
24,4,8,minimize-largest-sum,False,1,0.0013016000000334316
24,4,8,minimize-largest-sum,True,0,0.0860240999998041
24,4,8,maximize-smallest-sum,False,0,0.0012096999998902902
24,4,8,maximize-smallest-sum,True,0,0.06706370000006245
24,4,9,minimize-largest-sum,False,1,0.00132949999988341
24,4,9,minimize-largest-sum,True,1,0.0709239999998772
24,4,9,maximize-smallest-sum,False,0,0.0012781999998878746
24,4,9,maximize-smallest-sum,True,1,0.0499464000001808
24,8,0,minimize-largest-sum,False,1,0.016909299999952054
24,8,0,minimize-largest-sum,True,1,13.715052399999877
24,8,0,maximize-smallest-sum,False,0,0.016955800000005183
24,8,0,maximize-smallest-sum,True,1,15.603919700000006
24,8,1,minimize-largest-sum,False,1,0.014870200000132172
24,8,1,minimize-largest-sum,True,0,24.971398300000146
24,8,1,maximize-smallest-sum,False,0,0.021672600000101738
24,8,1,maximize-smallest-sum,True,1,12.59112170000003
24,8,2,minimize-largest-sum,False,0,0.015210300000035204
24,8,2,minimize-largest-sum,True,0,16.592841099999987
24,8,2,maximize-smallest-sum,False,1,0.01718580000010661
24,8,2,maximize-smallest-sum,True,0,11.729749600000105
24,8,3,minimize-largest-sum,False,1,0.016545600000199556
24,8,3,minimize-largest-sum,True,0,22.47240369999986
24,8,3,maximize-smallest-sum,False,0,0.025416599999971368
24,8,3,maximize-smallest-sum,True,0,19.343548800000008
24,8,4,minimize-largest-sum,False,1,0.014666999999917607
24,8,4,minimize-largest-sum,True,1,17.286767199999986
24,8,4,maximize-smallest-sum,False,0,0.02805690000013783
24,8,4,maximize-smallest-sum,True,1,18.11528229999999
24,8,5,minimize-largest-sum,False,0,0.028383399999938774
24,8,5,minimize-largest-sum,True,1,18.435502099999894
24,8,5,maximize-smallest-sum,False,0,0.016819300000179283
24,8,5,maximize-smallest-sum,True,0,20.425466299999925
24,8,6,minimize-largest-sum,False,1,0.015266299999893818
24,8,6,minimize-largest-sum,True,1,18.916526599999997
24,8,6,maximize-smallest-sum,False,1,0.017177100000026257
24,8,6,maximize-smallest-sum,True,1,21.935315400000036
24,8,7,minimize-largest-sum,False,0,0.015225299999883646
24,8,7,minimize-largest-sum,True,1,12.505390900000066
24,8,7,maximize-smallest-sum,False,1,0.014776199999914752
24,8,7,maximize-smallest-sum,True,0,15.264039199999843
24,8,8,minimize-largest-sum,False,0,0.018910200000163968
