numitems,bitsperitem,instance_id,objective,use_heuristic_2,use_heuristic_3,use_lower_bound,diff,runtime
10,32,8,maximize-smallest-sum,True,False,False,254403.0,0.002552000000000554
10,32,8,maximize-smallest-sum,True,False,True,124179298.0,0.0016396000000007405
10,32,9,minimize-largest-sum,False,True,False,3111509.0,0.004788500000000084
10,32,9,minimize-largest-sum,False,True,True,65931189.0,0.007036000000000264
10,32,9,minimize-largest-sum,False,False,False,1731072.0,0.014590300000000056
10,32,9,minimize-largest-sum,False,False,True,36285042.0,0.0025794999999995127
10,32,9,minimize-largest-sum,True,True,False,20378557.0,0.0016074999999995399
10,32,9,minimize-largest-sum,True,True,True,10809813.0,0.0013606999999993263
10,32,9,minimize-largest-sum,True,False,False,359610.0,0.0012695000000002565
10,32,9,minimize-largest-sum,True,False,True,12286149.0,0.0019385000000005093
10,32,9,maximize-smallest-sum,False,True,False,3162172.0,0.016658099999999898
10,32,9,maximize-smallest-sum,False,True,True,23139924.0,0.0044605000000004225
10,32,9,maximize-smallest-sum,False,False,False,2139922.0,0.0176848000000005
10,32,9,maximize-smallest-sum,False,False,True,33463024.0,0.0023585999999999885
10,32,9,maximize-smallest-sum,True,True,False,18754545.0,0.0013616000000000739
10,32,9,maximize-smallest-sum,True,True,True,7167837.0,0.0025924000000001612
10,32,9,maximize-smallest-sum,True,False,False,271340.0,0.0008002000000004728
10,32,9,maximize-smallest-sum,True,False,True,33176226.0,0.004987700000000039
10,48,0,minimize-largest-sum,False,True,False,3371757831817.0,0.007691499999999962
10,48,0,minimize-largest-sum,False,True,True,3813948100656.0,0.005183000000000604
10,48,0,minimize-largest-sum,False,False,False,1374013055179.0,0.01501610000000042
10,48,0,minimize-largest-sum,False,False,True,226272838984.0,0.0034549000000003716
10,48,0,minimize-largest-sum,True,True,False,321097068297.0,0.0029962999999995077
10,48,0,minimize-largest-sum,True,True,True,3540890710218.0,0.00444330000000015
10,48,0,minimize-largest-sum,True,False,False,2055419529232.0,0.0012971999999997763
10,48,0,minimize-largest-sum,True,False,True,4544716027464.0,0.0022919999999997387
10,48,0,maximize-smallest-sum,False,True,False,186853379191.0,0.015454599999999985
10,48,0,maximize-smallest-sum,False,True,True,294695334458.0,0.004709000000000074
10,48,0,maximize-smallest-sum,False,False,False,14313374508.0,0.0134786999999994
10,48,0,maximize-smallest-sum,False,False,True,2533784811678.0,0.0042901000000004075
10,48,0,maximize-smallest-sum,True,True,False,177886908283.0,0.0014016999999997282
10,48,0,maximize-smallest-sum,True,True,True,202729629689.0,0.0033690999999995697
10,48,0,maximize-smallest-sum,True,False,False,91801020260.0,0.0017284000000001853
10,48,0,maximize-smallest-sum,True,False,True,37628700204.0,0.003930300000000386
10,48,1,minimize-largest-sum,False,True,False,1118862629329.0,0.004638200000000481
10,48,1,minimize-largest-sum,False,True,True,1461986332776.0,0.0033797999999993777
10,48,1,minimize-largest-sum,False,False,False,2530720339909.0,0.027596999999999205
10,48,1,minimize-largest-sum,False,False,True,159481448533.0,0.0044962999999995645
10,48,1,minimize-largest-sum,True,True,False,2137812400783.0,0.00419790000000031
10,48,1,minimize-largest-sum,True,True,True,30238281535.0,0.004274099999999947
10,48,1,minimize-largest-sum,True,False,False,713731582752.0,0.0018351999999994817
10,48,1,minimize-largest-sum,True,False,True,73505105132.0,0.001095499999999916
10,48,1,maximize-smallest-sum,False,True,False,1321746174071.0,0.020138899999999182
10,48,1,maximize-smallest-sum,False,True,True,1746870523540.0,0.0033761999999999404
10,48,1,maximize-smallest-sum,False,False,False,256130975664.0,0.012941200000000208
10,48,1,maximize-smallest-sum,False,False,True,1286497356935.0,0.004513000000000211
10,48,1,maximize-smallest-sum,True,True,False,1799054928267.0,0.0010012999999995387
10,48,1,maximize-smallest-sum,True,True,True,2140739147599.0,0.002586200000000538
10,48,1,maximize-smallest-sum,True,False,False,1010545525885.0,0.0017623999999996087
10,48,1,maximize-smallest-sum,True,False,True,1244906077384.0,0.0020400000000000418
10,48,2,minimize-largest-sum,False,True,False,171968574290.0,0.004604699999999795
10,48,2,minimize-largest-sum,False,True,True,15954477792169.0,0.0015904999999998282
10,48,2,minimize-largest-sum,False,False,False,1444211836274.0,0.01722490000000043
10,48,2,minimize-largest-sum,False,False,True,102026076668.0,0.007964299999999369
10,48,2,minimize-largest-sum,True,True,False,121656721979.0,0.0036160000000000636
10,48,2,minimize-largest-sum,True,True,True,925708180009.0,0.002836100000000563
10,48,2,minimize-largest-sum,True,False,False,1467694110580.0,0.0026143999999996836
10,48,2,minimize-largest-sum,True,False,True,31993211900.0,0.0014007999999998688
10,48,2,maximize-smallest-sum,False,True,False,876502083817.0,0.02467359999999985
10,48,2,maximize-smallest-sum,False,True,True,693398899143.0,0.0037511999999999546
10,48,2,maximize-smallest-sum,False,False,False,2849273942397.0,0.018752000000000102
10,48,2,maximize-smallest-sum,False,False,True,725059905780.0,0.0022760000000001668
10,48,2,maximize-smallest-sum,True,True,False,568727921093.0,0.0018748999999997906
10,48,2,maximize-smallest-sum,True,True,True,160182460316.0,0.003363600000000133
10,48,2,maximize-smallest-sum,True,False,False,200089050840.0,0.0025604999999995215
10,48,2,maximize-smallest-sum,True,False,True,1523134062189.0,0.0015244000000000923
10,48,3,minimize-largest-sum,False,True,False,2311722036745.0,0.0027863000000003524
10,48,3,minimize-largest-sum,False,True,True,2991019317225.0,0.005510199999999799
10,48,3,minimize-largest-sum,False,False,False,319348672334.0,0.012450099999999686
10,48,3,minimize-largest-sum,False,False,True,583103917167.0,0.0029010000000004865
10,48,3,minimize-largest-sum,True,True,False,691385478355.0,0.002941100000000141
10,48,3,minimize-largest-sum,True,True,True,122642785294.0,0.001996399999999454
