numitems,bitsperitem,algorithm,instance_id,diff,runtime
14,16,karmarkar-karp-kg,2,3622.0,0.000248
14,16,karmarkar-karp-kg,3,3541.0,0.0002558999999999
14,16,karmarkar-karp-kg,4,2960.0,0.0004573999999997
14,16,karmarkar-karp-kg,5,3671.0,0.0002516999999997
14,16,karmarkar-karp-kg,6,8745.0,0.0002507999999998
14,16,karmarkar-karp-kg,7,7.0,0.0002623000000001
14,16,karmarkar-karp-kg,8,7317.0,0.0004078
14,16,karmarkar-karp-kg,9,492.0,0.0002469999999998
14,20,karmarkar-karp-kg,0,23752.0,0.0003713999999996
14,20,karmarkar-karp-kg,1,2976.0,0.0002586999999998
14,20,karmarkar-karp-kg,2,53773.0,0.0002681000000004
14,20,karmarkar-karp-kg,3,42599.0,0.0003460999999997
14,20,karmarkar-karp-kg,4,215460.0,0.0002560000000002
14,20,karmarkar-karp-kg,5,74251.0,0.0002516000000003
14,20,karmarkar-karp-kg,6,111923.0,0.0002570000000003
14,20,karmarkar-karp-kg,7,33712.0,0.0002474000000001
14,20,karmarkar-karp-kg,8,88119.0,0.0002560000000002
14,20,karmarkar-karp-kg,9,1386.0,0.0002647999999991
16,4,karmarkar-karp-kg,0,1.0,0.0002537999999994
16,4,karmarkar-karp-kg,1,0.0,0.0002064999999999
16,4,karmarkar-karp-kg,2,0.0,0.0001932999999993
16,4,karmarkar-karp-kg,3,1.0,0.0001831999999994
16,4,karmarkar-karp-kg,4,0.0,0.0002437999999997
16,4,karmarkar-karp-kg,5,0.0,0.0002143000000005
16,4,karmarkar-karp-kg,6,0.0,0.0002067999999999
16,4,karmarkar-karp-kg,7,1.0,0.0001986
16,4,karmarkar-karp-kg,8,1.0,0.0002035999999998
16,4,karmarkar-karp-kg,9,0.0,0.0004205999999999
16,8,karmarkar-karp-kg,0,10.0,0.0002456000000004
16,8,karmarkar-karp-kg,1,28.0,0.0002678000000004
16,8,karmarkar-karp-kg,2,16.0,0.0002994000000002
16,8,karmarkar-karp-kg,3,18.0,0.0002746999999994
16,8,karmarkar-karp-kg,4,6.0,0.0004320999999993
16,8,karmarkar-karp-kg,5,7.0,0.0002843999999999
16,8,karmarkar-karp-kg,6,11.0,0.0002645000000001
16,8,karmarkar-karp-kg,7,19.0,0.0006656999999998
16,8,karmarkar-karp-kg,8,9.0,0.0004740999999999
16,8,karmarkar-karp-kg,9,9.0,0.0003997
16,12,karmarkar-karp-kg,0,39.0,0.0002999999999993
16,12,karmarkar-karp-kg,1,277.0,0.0002808999999999
16,12,karmarkar-karp-kg,2,23.0,0.0002974999999993
16,12,karmarkar-karp-kg,3,284.0,0.0003583999999996
16,12,karmarkar-karp-kg,4,31.0,0.0003098000000001
16,12,karmarkar-karp-kg,5,176.0,0.0002916000000006
16,12,karmarkar-karp-kg,6,68.0,0.0002898999999993
16,12,karmarkar-karp-kg,7,252.0,0.0003089999999996
16,12,karmarkar-karp-kg,8,271.0,0.0002953000000003
16,12,karmarkar-karp-kg,9,22.0,0.0004848000000006
16,16,karmarkar-karp-kg,0,1489.0,0.0002841
16,16,karmarkar-karp-kg,1,1427.0,0.0004545
16,16,karmarkar-karp-kg,2,7701.0,0.0002898
16,16,karmarkar-karp-kg,3,163.0,0.0002906999999998
16,16,karmarkar-karp-kg,4,2858.0,0.0004426999999997
16,16,karmarkar-karp-kg,5,2474.0,0.0002912999999997
16,16,karmarkar-karp-kg,6,9230.0,0.0002944000000004
16,16,karmarkar-karp-kg,7,8802.0,0.0002976000000005
16,16,karmarkar-karp-kg,8,20.0,0.0002962999999995
16,16,karmarkar-karp-kg,9,4167.0,0.0002945000000007
16,20,karmarkar-karp-kg,0,19570.0,0.0002821000000006
16,20,karmarkar-karp-kg,1,31826.0,0.0002991999999997
16,20,karmarkar-karp-kg,2,4129.0,0.0003012
16,20,karmarkar-karp-kg,3,142819.0,0.0002854000000001
16,20,karmarkar-karp-kg,4,81127.0,0.0002870000000001
16,20,karmarkar-karp-kg,5,29783.0,0.0003010000000003
16,20,karmarkar-karp-kg,6,29708.0,0.0002889000000001
16,20,karmarkar-karp-kg,7,85506.0,0.0002902999999996
16,20,karmarkar-karp-kg,8,2395.0,0.0002941999999999
16,20,karmarkar-karp-kg,9,72075.0,0.0003277999999999
18,4,karmarkar-karp-kg,0,1.0,0.0002198999999993
18,4,karmarkar-karp-kg,1,0.0,0.0002218000000002
18,4,karmarkar-karp-kg,2,1.0,0.0002591
18,4,karmarkar-karp-kg,3,1.0,0.0005946999999997
18,4,karmarkar-karp-kg,4,1.0,0.0002178999999999
18,4,karmarkar-karp-kg,5,0.0,0.0002909999999998
18,4,karmarkar-karp-kg,6,1.0,0.0002984999999995
18,4,karmarkar-karp-kg,7,0.0,0.0002402999999997
18,4,karmarkar-karp-kg,8,2.0,0.0002173
18,4,karmarkar-karp-kg,9,1.0,0.0002867999999995
18,8,karmarkar-karp-kg,0,27.0,0.0003384999999997
18,8,karmarkar-karp-kg,1,2.0,0.0003196
18,8,karmarkar-karp-kg,2,1.0,0.0003216999999997
18,8,karmarkar-karp-kg,3,7.0,0.0003165000000002
18,8,karmarkar-karp-kg,4,1.0,0.0003678000000002
18,8,karmarkar-karp-kg,5,18.0,0.0003168999999996
18,8,karmarkar-karp-kg,6,5.0,0.0003109000000005
18,8,karmarkar-karp-kg,7,7.0,0.0005318
18,8,karmarkar-karp-kg,8,9.0,0.0005328000000002
18,8,karmarkar-karp-kg,9,63.0,0.0005208000000003
18,12,karmarkar-karp-kg,0,513.0,0.0003928999999995
18,12,karmarkar-karp-kg,1,371.0,0.0003810999999993
18,12,karmarkar-karp-kg,2,126.0,0.0003837999999998
18,12,karmarkar-karp-kg,3,67.0,0.0007215999999994
18,12,karmarkar-karp-kg,4,392.0,0.0003742000000004
18,12,karmarkar-karp-kg,5,380.0,0.0004417999999999
18,12,karmarkar-karp-kg,6,113.0,0.0003482000000003
18,12,karmarkar-karp-kg,7,170.0,0.0003696999999993
18,12,karmarkar-karp-kg,8,20.0,0.0003745999999997
18,12,karmarkar-karp-kg,9,75.0,0.0003780000000004
18,16,karmarkar-karp-kg,0,286.0,0.0003510999999996
18,16,karmarkar-karp-kg,1,1400.0,0.0003469000000002
18,16,karmarkar-karp-kg,2,413.0,0.0004661999999999
18,16,karmarkar-karp-kg,3,4385.0,0.0003504000000003
18,16,karmarkar-karp-kg,4,556.0,0.0003619999999999
18,16,karmarkar-karp-kg,5,5558.0,0.0003657000000005
18,16,karmarkar-karp-kg,6,4673.0,0.0005404000000002
18,16,karmarkar-karp-kg,7,1447.0,0.0004775000000005
18,16,karmarkar-karp-kg,8,303.0,0.0003622999999999
18,16,karmarkar-karp-kg,9,609.0,0.0003590999999998
18,20,karmarkar-karp-kg,0,27562.0,0.0007004999999997
18,20,karmarkar-karp-kg,1,24654.0,0.0004562999999997
18,20,karmarkar-karp-kg,2,18443.0,0.0004262000000005
18,20,karmarkar-karp-kg,3,146383.0,0.0004397000000002
18,20,karmarkar-karp-kg,4,1193.0,0.0004475999999993
18,20,karmarkar-karp-kg,5,122238.0,0.0007070999999996
18,20,karmarkar-karp-kg,6,23361.0,0.0007298000000002
18,20,karmarkar-karp-kg,7,45641.0,0.0007372999999999
18,20,karmarkar-karp-kg,8,53899.0,0.0004287999999998
18,20,karmarkar-karp-kg,9,107943.0,0.0004204999999997
20,4,karmarkar-karp-kg,0,0.0,0.0002490000000001
20,4,karmarkar-karp-kg,1,1.0,0.0002423
20,4,karmarkar-karp-kg,2,1.0,0.0002560000000002
20,4,karmarkar-karp-kg,3,0.0,0.0002680000000001
20,4,karmarkar-karp-kg,4,0.0,0.0004194000000001
20,4,karmarkar-karp-kg,5,0.0,0.0002263000000004
20,4,karmarkar-karp-kg,6,0.0,0.0002535000000003
20,4,karmarkar-karp-kg,7,1.0,0.0004364000000007
20,4,karmarkar-karp-kg,8,1.0,0.0002566999999995
20,4,karmarkar-karp-kg,9,1.0,0.0002696000000002
20,8,karmarkar-karp-kg,0,1.0,0.0003672000000003
20,8,karmarkar-karp-kg,1,22.0,0.0003707999999997
20,8,karmarkar-karp-kg,2,14.0,0.0003844000000006
20,8,karmarkar-karp-kg,3,16.0,0.0003497000000001
20,8,karmarkar-karp-kg,4,12.0,0.0003482000000003
20,8,karmarkar-karp-kg,5,6.0,0.0004213999999995
20,8,karmarkar-karp-kg,6,6.0,0.0003513999999995
20,8,karmarkar-karp-kg,7,3.0,0.0003854999999992
20,8,karmarkar-karp-kg,8,1.0,0.0006927000000001
20,8,karmarkar-karp-kg,9,1.0,0.0004531000000005
20,12,karmarkar-karp-kg,0,98.0,0.0004878999999995
20,12,karmarkar-karp-kg,1,126.0,0.0004704999999995
20,12,karmarkar-karp-kg,2,110.0,0.0006471999999995
20,12,karmarkar-karp-kg,3,31.0,0.0007144999999999
20,12,karmarkar-karp-kg,4,240.0,0.0004913000000001
20,12,karmarkar-karp-kg,5,98.0,0.0005312000000001
20,12,karmarkar-karp-kg,6,221.0,0.0006020000000006
20,12,karmarkar-karp-kg,7,2.0,0.0008985999999993
20,12,karmarkar-karp-kg,8,17.0,0.0007663999999998
20,12,karmarkar-karp-kg,9,78.0,0.0004457999999996
20,16,karmarkar-karp-kg,0,1241.0,0.0005912999999999
20,16,karmarkar-karp-kg,1,6117.0,0.0009104000000004
20,16,karmarkar-karp-kg,2,574.0,0.0004847999999997
20,16,karmarkar-karp-kg,3,4019.0,0.0004406999999995
20,16,karmarkar-karp-kg,4,2046.0,0.0006686
20,16,karmarkar-karp-kg,5,2284.0,0.0004454000000002
20,16,karmarkar-karp-kg,6,215.0,0.0011088999999993
20,16,karmarkar-karp-kg,7,1316.0,0.0008105
20,16,karmarkar-karp-kg,8,1464.0,0.0007283999999998
20,16,karmarkar-karp-kg,9,2.0,0.0004482000000001
20,20,karmarkar-karp-kg,0,13049.0,0.000421300000001
20,20,karmarkar-karp-kg,1,47465.0,0.0004281999999999
20,20,karmarkar-karp-kg,2,23262.0,0.0004191999999996
20,20,karmarkar-karp-kg,3,647.0,0.0004369999999997
20,20,karmarkar-karp-kg,4,24999.0,0.0004822999999998
20,20,karmarkar-karp-kg,5,8021.0,0.0004494000000008
20,20,karmarkar-karp-kg,6,10495.0,0.0004425000000001
20,20,karmarkar-karp-kg,7,5233.0,0.0004916999999995
20,20,karmarkar-karp-kg,8,22489.0,0.0008566999999999
20,20,karmarkar-karp-kg,9,84457.0,0.0004326999999992
22,4,karmarkar-karp-kg,0,0.0,0.0002880999999987
22,4,karmarkar-karp-kg,1,0.0,0.0002996999999993
22,4,karmarkar-karp-kg,2,2.0,0.0003088000000008
22,4,karmarkar-karp-kg,3,0.0,0.0002877999999988
22,4,karmarkar-karp-kg,4,2.0,0.0002736999999992
22,4,karmarkar-karp-kg,5,1.0,0.0002916000000006
22,4,karmarkar-karp-kg,6,0.0,0.0002759999999994
22,4,karmarkar-karp-kg,7,1.0,0.0002883000000011
22,4,karmarkar-karp-kg,8,1.0,0.0002703999999997
22,4,karmarkar-karp-kg,9,0.0,0.0002805999999999
22,8,karmarkar-karp-kg,0,9.0,0.0004057999999993
22,8,karmarkar-karp-kg,1,11.0,0.0004627999999993
22,8,karmarkar-karp-kg,2,13.0,0.0004239000000012
22,8,karmarkar-karp-kg,3,1.0,0.0004363999999998
22,8,karmarkar-karp-kg,4,6.0,0.0004378999999996
22,8,karmarkar-karp-kg,5,4.0,0.0004194999999995
22,8,karmarkar-karp-kg,6,3.0,0.0004059999999999
22,8,karmarkar-karp-kg,7,19.0,0.0004191000000002
22,8,karmarkar-karp-kg,8,8.0,0.0004132000000005
22,8,karmarkar-karp-kg,9,2.0,0.0004401000000004
22,12,karmarkar-karp-kg,0,66.0,0.0005401999999996
22,12,karmarkar-karp-kg,1,179.0,0.0004933000000004
22,12,karmarkar-karp-kg,2,152.0,0.0004969999999993
22,12,karmarkar-karp-kg,3,426.0,0.0004816999999999
22,12,karmarkar-karp-kg,4,42.0,0.0004606000000002
22,12,karmarkar-karp-kg,5,58.0,0.0004828999999997
22,12,karmarkar-karp-kg,6,264.0,0.0004650999999995
22,12,karmarkar-karp-kg,7,42.0,0.0004488999999985
22,12,karmarkar-karp-kg,8,272.0,0.0005466999999992
22,12,karmarkar-karp-kg,9,131.0,0.0005696999999997
22,16,karmarkar-karp-kg,0,5458.0,0.0005489999999994
22,16,karmarkar-karp-kg,1,1122.0,0.0006173999999994
22,16,karmarkar-karp-kg,2,1092.0,0.000481800000001
22,16,karmarkar-karp-kg,3,1356.0,0.0005028999999989
22,16,karmarkar-karp-kg,4,646.0,0.0004872000000002
22,16,karmarkar-karp-kg,5,1446.0,0.0005003999999999
22,16,karmarkar-karp-kg,6,1459.0,0.0004907000000002
22,16,karmarkar-karp-kg,7,896.0,0.0004790000000003
22,16,karmarkar-karp-kg,8,1523.0,0.000489700000001
22,16,karmarkar-karp-kg,9,694.0,0.0004892000000005
22,20,karmarkar-karp-kg,0,3745.0,0.0005474000000003
22,20,karmarkar-karp-kg,1,10658.0,0.0009890999999999
22,20,karmarkar-karp-kg,2,20870.0,0.0005681000000006
22,20,karmarkar-karp-kg,3,25248.0,0.0005073000000006
22,20,karmarkar-karp-kg,4,103883.0,0.0005012000000004
22,20,karmarkar-karp-kg,5,25199.0,0.0005860999999995
22,20,karmarkar-karp-kg,6,44569.0,0.0005700999999991
22,20,karmarkar-karp-kg,7,17483.0,0.0005841999999987
22,20,karmarkar-karp-kg,8,942.0,0.0005015999999997
22,20,karmarkar-karp-kg,9,19172.0,0.0004999999999988
24,4,karmarkar-karp-kg,0,1.0,0.0003340999999998
24,4,karmarkar-karp-kg,1,0.0,0.0008429000000003
24,4,karmarkar-karp-kg,2,1.0,0.0003820000000001
24,4,karmarkar-karp-kg,3,1.0,0.0003413999999999
24,4,karmarkar-karp-kg,4,0.0,0.0003612000000003
24,4,karmarkar-karp-kg,5,0.0,0.0003437000000001
24,4,karmarkar-karp-kg,6,0.0,0.0003553000000007
24,4,karmarkar-karp-kg,7,1.0,0.0003360000000007
24,4,karmarkar-karp-kg,8,0.0,0.0003390999999997
24,4,karmarkar-karp-kg,9,1.0,0.0003552000000013
24,8,karmarkar-karp-kg,0,10.0,0.0005943999999988
24,8,karmarkar-karp-kg,1,11.0,0.0010052999999992
24,8,karmarkar-karp-kg,2,3.0,0.0005112
24,8,karmarkar-karp-kg,3,4.0,0.0004954000000001
24,8,karmarkar-karp-kg,4,30.0,0.0005295000000007
24,8,karmarkar-karp-kg,5,21.0,0.0005407999999995
24,8,karmarkar-karp-kg,6,1.0,0.0010435000000015
24,8,karmarkar-karp-kg,7,7.0,0.0005486000000001
24,8,karmarkar-karp-kg,8,4.0,0.0005588000000003
24,8,karmarkar-karp-kg,9,20.0,0.0005769000000004
24,12,karmarkar-karp-kg,0,106.0,0.0005720999999994
24,12,karmarkar-karp-kg,1,124.0,0.0005722999999999
24,12,karmarkar-karp-kg,2,14.0,0.0005700999999991
24,12,karmarkar-karp-kg,3,0.0,0.0005273000000016
24,12,karmarkar-karp-kg,4,37.0,0.0005752000000001
24,12,karmarkar-karp-kg,5,94.0,0.0005568999999994
24,12,karmarkar-karp-kg,6,612.0,0.0010504000000004
24,12,karmarkar-karp-kg,7,33.0,0.0006689000000008
24,12,karmarkar-karp-kg,8,114.0,0.0006184999999998
24,12,karmarkar-karp-kg,9,6.0,0.000550500000001
24,16,karmarkar-karp-kg,0,625.0,0.0006322
24,16,karmarkar-karp-kg,1,924.0,0.0005573999999999
24,16,karmarkar-karp-kg,2,1032.0,0.0005976000000007
24,16,karmarkar-karp-kg,3,1793.0,0.0006418999999997
24,16,karmarkar-karp-kg,4,393.0,0.0006084999999984
24,16,karmarkar-karp-kg,5,2723.0,0.000551399999999
24,16,karmarkar-karp-kg,6,1759.0,0.0005801000000005
24,16,karmarkar-karp-kg,7,209.0,0.0005751000000007
24,16,karmarkar-karp-kg,8,1649.0,0.0009443999999998
24,16,karmarkar-karp-kg,9,4663.0,0.0006237000000002
24,20,karmarkar-karp-kg,0,1206.0,0.0005608000000005
24,20,karmarkar-karp-kg,1,1063.0,0.0005583999999991
24,20,karmarkar-karp-kg,2,28915.0,0.0005749000000001
24,20,karmarkar-karp-kg,3,81598.0,0.0005904000000001
24,20,karmarkar-karp-kg,4,54849.0,0.0005711999999995
24,20,karmarkar-karp-kg,5,24656.0,0.0005713000000007
24,20,karmarkar-karp-kg,6,58001.0,0.0006287999999994
24,20,karmarkar-karp-kg,7,4342.0,0.0005608999999999
24,20,karmarkar-karp-kg,8,29564.0,0.0005749000000001
24,20,karmarkar-karp-kg,9,22466.0,0.0005847000000009
26,4,karmarkar-karp-kg,0,1.0,0.0003948999999998
26,4,karmarkar-karp-kg,1,0.0,0.0003261000000005
26,4,karmarkar-karp-kg,2,0.0,0.0003068000000006
26,4,karmarkar-karp-kg,3,1.0,0.0003507999999996
26,4,karmarkar-karp-kg,4,0.0,0.0003457999999998
26,4,karmarkar-karp-kg,5,1.0,0.000349400000001
26,4,karmarkar-karp-kg,6,0.0,0.0004679999999996
26,4,karmarkar-karp-kg,7,1.0,0.0003519999999994
26,4,karmarkar-karp-kg,8,2.0,0.0006029000000005
26,4,karmarkar-karp-kg,9,1.0,0.0004854000000005
26,8,karmarkar-karp-kg,0,12.0,0.0005167000000003
26,8,karmarkar-karp-kg,1,3.0,0.0006211
26,8,karmarkar-karp-kg,2,11.0,0.0004947000000008
26,8,karmarkar-karp-kg,3,27.0,0.0004726999999995
26,8,karmarkar-karp-kg,4,6.0,0.0006231999999997
26,8,karmarkar-karp-kg,5,13.0,0.0005500999999998
26,8,karmarkar-karp-kg,6,21.0,0.0005427000000004
26,8,karmarkar-karp-kg,7,6.0,0.0005541999999998
26,8,karmarkar-karp-kg,8,7.0,0.0005680999999988
26,8,karmarkar-karp-kg,9,6.0,0.0005331000000001
26,12,karmarkar-karp-kg,0,251.0,0.0006091000000001
26,12,karmarkar-karp-kg,1,78.0,0.0006266000000003
26,12,karmarkar-karp-kg,2,157.0,0.0005928000000015
26,12,karmarkar-karp-kg,3,3.0,0.0006051999999989
26,12,karmarkar-karp-kg,4,1.0,0.0005895000000002
26,12,karmarkar-karp-kg,5,83.0,0.0009958000000001
26,12,karmarkar-karp-kg,6,2.0,0.0005868000000006
26,12,karmarkar-karp-kg,7,30.0,0.0011144999999999
26,12,karmarkar-karp-kg,8,12.0,0.0006439
26,12,karmarkar-karp-kg,9,96.0,0.0006573999999996
26,16,karmarkar-karp-kg,0,1053.0,0.0009288999999998
26,16,karmarkar-karp-kg,1,414.0,0.0011668999999994
26,16,karmarkar-karp-kg,2,298.0,0.0006237999999996
26,16,karmarkar-karp-kg,3,580.0,0.0006193000000003
26,16,karmarkar-karp-kg,4,10730.0,0.0006231999999997
26,16,karmarkar-karp-kg,5,2110.0,0.0006143999999999
26,16,karmarkar-karp-kg,6,684.0,0.000616299999999
26,16,karmarkar-karp-kg,7,8044.0,0.0009923999999994
26,16,karmarkar-karp-kg,8,483.0,0.0006014000000007
26,16,karmarkar-karp-kg,9,466.0,0.0006094999999994
26,20,karmarkar-karp-kg,0,15029.0,0.0008011999999997
26,20,karmarkar-karp-kg,1,13798.0,0.0006016000000013
26,20,karmarkar-karp-kg,2,21656.0,0.0014283000000006
26,20,karmarkar-karp-kg,3,118.0,0.001156700000001
26,20,karmarkar-karp-kg,4,16423.0,0.0012430999999999
26,20,karmarkar-karp-kg,5,63773.0,0.0013109999999993
26,20,karmarkar-karp-kg,6,10021.0,0.0011081000000014
26,20,karmarkar-karp-kg,7,37512.0,0.0013816999999995
26,20,karmarkar-karp-kg,8,36732.0,0.0008266999999992
26,20,karmarkar-karp-kg,9,40476.0,0.0007255999999991
30,4,karmarkar-karp-kg,0,1.0,0.0005231000000005
30,4,karmarkar-karp-kg,1,1.0,0.0007321999999998
30,4,karmarkar-karp-kg,2,0.0,0.0003925000000002
30,4,karmarkar-karp-kg,3,1.0,0.0005040999999987
30,4,karmarkar-karp-kg,4,1.0,0.0003600999999999
30,4,karmarkar-karp-kg,5,1.0,0.0005588999999996
30,4,karmarkar-karp-kg,6,1.0,0.0003653000000003
30,4,karmarkar-karp-kg,7,2.0,0.0004346000000001
30,4,karmarkar-karp-kg,8,0.0,0.0004191000000002
30,4,karmarkar-karp-kg,9,1.0,0.0004300999999991
30,8,karmarkar-karp-kg,0,14.0,0.0007394000000005
30,8,karmarkar-karp-kg,1,14.0,0.0008338999999999
30,8,karmarkar-karp-kg,2,2.0,0.0007867000000008
30,8,karmarkar-karp-kg,3,5.0,0.0006120000000002
30,8,karmarkar-karp-kg,4,13.0,0.0007379000000007
30,8,karmarkar-karp-kg,5,5.0,0.0007576999999994
30,8,karmarkar-karp-kg,6,4.0,0.0006895999999994
30,8,karmarkar-karp-kg,7,17.0,0.0007395999999992
30,8,karmarkar-karp-kg,8,17.0,0.000741099999999
30,8,karmarkar-karp-kg,9,15.0,0.0007169000000004
30,12,karmarkar-karp-kg,0,14.0,0.0008867000000005
30,12,karmarkar-karp-kg,1,65.0,0.0012166000000011
30,12,karmarkar-karp-kg,2,50.0,0.0008593000000001
30,12,karmarkar-karp-kg,3,97.0,0.0008715999999999
30,12,karmarkar-karp-kg,4,56.0,0.0008622999999996
30,12,karmarkar-karp-kg,5,5.0,0.0008715999999999
30,12,karmarkar-karp-kg,6,49.0,0.0008360000000013
30,12,karmarkar-karp-kg,7,30.0,0.0007999999999999
30,12,karmarkar-karp-kg,8,231.0,0.0008752000000011
30,12,karmarkar-karp-kg,9,111.0,0.0008307000000016
30,16,karmarkar-karp-kg,0,2778.0,0.0008906999999993
30,16,karmarkar-karp-kg,1,272.0,0.0008663999999996
30,16,karmarkar-karp-kg,2,1408.0,0.0008692999999997
30,16,karmarkar-karp-kg,3,2672.0,0.0008563999999999
30,16,karmarkar-karp-kg,4,1025.0,0.0008542000000009
30,16,karmarkar-karp-kg,5,2338.0,0.0013296999999994
30,16,karmarkar-karp-kg,6,2795.0,0.0008769999999991
30,16,karmarkar-karp-kg,7,1828.0,0.0008556999999989
30,16,karmarkar-karp-kg,8,2255.0,0.0008974999999988
30,16,karmarkar-karp-kg,9,990.0,0.0008701000000002
30,20,karmarkar-karp-kg,0,6683.0,0.0009489999999985
30,20,karmarkar-karp-kg,1,10271.0,0.0008774000000002
30,20,karmarkar-karp-kg,2,17619.0,0.0009124000000007
30,20,karmarkar-karp-kg,3,29756.0,0.0010404999999984
30,20,karmarkar-karp-kg,4,15592.0,0.0008839999999992
30,20,karmarkar-karp-kg,5,451.0,0.0009143999999992
30,20,karmarkar-karp-kg,6,1886.0,0.0012508000000011
30,20,karmarkar-karp-kg,7,52738.0,0.0008784000000012
30,20,karmarkar-karp-kg,8,13444.0,0.0009338000000003
30,20,karmarkar-karp-kg,9,8709.0,0.0016285000000006
35,4,karmarkar-karp-kg,0,1.0,0.0005351999999998
35,4,karmarkar-karp-kg,1,0.0,0.0004998
35,4,karmarkar-karp-kg,2,1.0,0.0005357999999997
35,4,karmarkar-karp-kg,3,0.0,0.0005795000000006
35,4,karmarkar-karp-kg,4,0.0,0.0006586000000012
35,4,karmarkar-karp-kg,5,0.0,0.0005489999999994
35,4,karmarkar-karp-kg,6,1.0,0.0004942999999997
35,4,karmarkar-karp-kg,7,1.0,0.0005014000000009
35,4,karmarkar-karp-kg,8,1.0,0.0006871000000003
35,4,karmarkar-karp-kg,9,0.0,0.0004673000000003
35,8,karmarkar-karp-kg,0,7.0,0.0014441000000005
35,8,karmarkar-karp-kg,1,4.0,0.0009768000000001
35,8,karmarkar-karp-kg,2,5.0,0.0009951000000008
35,8,karmarkar-karp-kg,3,3.0,0.0009550999999987
35,8,karmarkar-karp-kg,4,3.0,0.0010165000000004
35,8,karmarkar-karp-kg,5,17.0,0.0010004000000005
35,8,karmarkar-karp-kg,6,26.0,0.0010463999999998
35,8,karmarkar-karp-kg,7,2.0,0.0010483999999983
35,8,karmarkar-karp-kg,8,1.0,0.0010227
35,8,karmarkar-karp-kg,9,3.0,0.0010253000000002
35,12,karmarkar-karp-kg,0,16.0,0.0013921000000003
35,12,karmarkar-karp-kg,1,230.0,0.0012660999999987
35,12,karmarkar-karp-kg,2,12.0,0.0013860000000001
35,12,karmarkar-karp-kg,3,20.0,0.0013107999999988
35,12,karmarkar-karp-kg,4,210.0,0.0013628000000007
35,12,karmarkar-karp-kg,5,223.0,0.0012944999999984
35,12,karmarkar-karp-kg,6,22.0,0.0017072000000002
35,12,karmarkar-karp-kg,7,377.0,0.0017266999999989
35,12,karmarkar-karp-kg,8,448.0,0.0012767999999994
35,12,karmarkar-karp-kg,9,257.0,0.0013182999999994
35,16,karmarkar-karp-kg,0,124.0,0.0014076000000002
35,16,karmarkar-karp-kg,1,387.0,0.0013922999999991
35,16,karmarkar-karp-kg,2,1525.0,0.0013432000000008
35,16,karmarkar-karp-kg,3,609.0,0.0015742000000003
35,16,karmarkar-karp-kg,4,552.0,0.0015739999999997
35,16,karmarkar-karp-kg,5,2790.0,0.0014739999999999
35,16,karmarkar-karp-kg,6,3350.0,0.0014383999999996
35,16,karmarkar-karp-kg,7,2283.0,0.0014697999999988
35,16,karmarkar-karp-kg,8,3560.0,0.0018586999999996
35,16,karmarkar-karp-kg,9,892.0,0.0014883999999995
35,20,karmarkar-karp-kg,0,87091.0,0.0015538999999993
35,20,karmarkar-karp-kg,1,45310.0,0.0015041
35,20,karmarkar-karp-kg,2,6904.0,0.0014725000000002
35,20,karmarkar-karp-kg,3,38055.0,0.0019055999999988
35,20,karmarkar-karp-kg,4,41033.0,0.0014083000000013
35,20,karmarkar-karp-kg,5,39654.0,0.0014208999999993
35,20,karmarkar-karp-kg,6,8191.0,0.0019150999999997
35,20,karmarkar-karp-kg,7,11256.0,0.0013625000000008
35,20,karmarkar-karp-kg,8,9731.0,0.001335899999999
35,20,karmarkar-karp-kg,9,7245.0,0.0014208999999993
40,4,karmarkar-karp-kg,0,0.0,0.0005914999999987
40,4,karmarkar-karp-kg,1,0.0,0.0005577999999992
40,4,karmarkar-karp-kg,2,1.0,0.0006543999999983
40,4,karmarkar-karp-kg,3,1.0,0.0006203999999989
40,4,karmarkar-karp-kg,4,1.0,0.0012758999999995
40,4,karmarkar-karp-kg,5,1.0,0.0006026000000005
40,4,karmarkar-karp-kg,6,1.0,0.0006032000000004
40,4,karmarkar-karp-kg,7,1.0,0.0006185999999992
40,4,karmarkar-karp-kg,8,2.0,0.0006778000000018
40,4,karmarkar-karp-kg,9,1.0,0.0010447000000013
40,8,karmarkar-karp-kg,0,3.0,0.0021985999999998
40,8,karmarkar-karp-kg,1,21.0,0.0012356000000011
40,8,karmarkar-karp-kg,2,1.0,0.0024895000000029
40,8,karmarkar-karp-kg,3,1.0,0.0010906999999988
40,8,karmarkar-karp-kg,4,0.0,0.0011454999999997
40,8,karmarkar-karp-kg,5,7.0,0.0012730999999988
40,8,karmarkar-karp-kg,6,2.0,0.0012004000000018
40,8,karmarkar-karp-kg,7,6.0,0.0011188000000004
40,8,karmarkar-karp-kg,8,3.0,0.0011786000000029
40,8,karmarkar-karp-kg,9,9.0,0.0014111999999997
40,12,karmarkar-karp-kg,0,16.0,0.0015367000000026
40,12,karmarkar-karp-kg,1,3.0,0.0015180000000007
40,12,karmarkar-karp-kg,2,13.0,0.0015472000000009
40,12,karmarkar-karp-kg,3,25.0,0.0015572000000005
40,12,karmarkar-karp-kg,4,184.0,0.0015475000000009
40,12,karmarkar-karp-kg,5,101.0,0.0030415999999995
40,12,karmarkar-karp-kg,6,142.0,0.0015391999999998
40,12,karmarkar-karp-kg,7,7.0,0.0015298000000001
40,12,karmarkar-karp-kg,8,238.0,0.0015889999999991
40,12,karmarkar-karp-kg,9,73.0,0.0016916000000009
