algorithm,numbins,numitems,bitsperitem,instance_id,runtime,diff
complete-greedy,2,28,16,2,0.2326218000000608,2.468575039744058e-06
complete-greedy,2,28,16,3,0.0447217999999338,2.0813430490426863e-06
complete-greedy,2,28,16,4,0.3827437999999574,1.767790156237294e-06
complete-greedy,2,28,16,5,0.0341436999999587,2.446022400673145e-06
complete-greedy,2,28,16,6,0.4363512999999557,0.0
complete-greedy,2,28,16,7,0.185234199999968,0.0
complete-greedy,2,28,16,8,0.7437744999999722,0.0
complete-greedy,2,28,16,9,0.12831929999993,1.807236536539612e-06
complete-greedy,2,30,16,0,0.0536833999999544,2.2143587881257225e-06
complete-greedy,2,30,16,1,0.0518289999999979,0.0
complete-greedy,2,30,16,2,0.0413025999999945,2.039917097769147e-06
complete-greedy,2,30,16,3,0.3284751999999571,2.0039517929356693e-06
complete-greedy,2,30,16,4,0.2385181000000784,0.0
complete-greedy,2,30,16,5,0.011334300000044,0.0
complete-greedy,2,30,16,6,0.1603473999999778,0.0
complete-greedy,2,30,16,7,0.0379891999999699,0.0
complete-greedy,2,30,16,8,0.1855642000000443,2.0599231648659503e-06
complete-greedy,2,30,16,9,1.638770099999988,0.0
complete-greedy,2,35,16,0,0.0167132999999921,1.8307507542693107e-06
complete-greedy,2,35,16,1,0.0617349000000331,1.6599273615786574e-06
complete-greedy,2,35,16,2,0.0897201999999879,0.0
complete-greedy,2,35,16,3,0.1086772999999539,1.4496241124676372e-06
complete-greedy,2,35,16,4,0.0700964000000112,1.7728673292462833e-06
complete-greedy,2,35,16,5,0.0554550999999037,2.0149996574500584e-06
complete-greedy,2,35,16,6,0.2747908999999708,0.0
complete-greedy,2,35,16,7,0.4660640999999259,0.0
complete-greedy,2,35,16,8,0.0522239000000581,0.0
complete-greedy,2,35,16,9,0.0797350999999935,1.7992083483267365e-06
complete-greedy,2,40,16,0,0.6411961000000019,0.0
complete-greedy,2,40,16,1,0.0654281000000764,1.6721541191008492e-06
complete-greedy,2,40,16,2,1.0452785999999603,0.0
complete-greedy,2,40,16,3,0.3261233000000629,0.0
complete-greedy,2,40,16,4,0.1584127999999509,0.0
complete-greedy,2,40,16,5,0.6508696000000782,1.4865379126629246e-06
complete-greedy,2,40,16,6,0.1122874000000138,1.5990277911030091e-06
complete-greedy,2,40,16,7,1.2647147000000132,0.0
complete-greedy,2,40,16,8,0.060886699999969,0.0
complete-greedy,2,40,16,9,0.3929437000000462,1.745688150268836e-06
complete-greedy,2,50,16,0,0.053360800000064,1.1391234217444992e-06
complete-greedy,2,50,16,1,0.1325254999999288,0.0
complete-greedy,2,50,16,2,0.3398300000000063,0.0
complete-greedy,2,50,16,3,0.0294119000000137,1.241038153235945e-06
complete-greedy,2,50,16,4,0.1774455999999418,1.2576828702335392e-06
complete-greedy,2,50,16,5,0.2107075999999779,0.0
complete-greedy,2,50,16,6,0.0407801999999719,1.23552581507638e-06
complete-greedy,2,50,16,7,0.136748099999977,1.200001920003072e-06
complete-greedy,2,50,16,8,0.0551179999999931,1.3586033557502889e-06
complete-greedy,2,50,16,9,0.0044796000000815,1.1178917455991396e-06
complete-greedy,2,60,16,0,0.0035453000000416,9.870898518279425e-07
complete-greedy,2,60,16,1,0.0686878000000206,9.140366784638334e-07
complete-greedy,2,60,16,2,0.0840474999999969,9.57484802322475e-07
complete-greedy,2,60,16,3,0.0860847999999805,0.0
complete-greedy,2,60,16,4,0.0202034000000139,0.0
complete-greedy,2,60,16,5,0.5190393999999969,1.0073871701184789e-06
complete-greedy,2,60,16,6,0.097764199999915,0.0
complete-greedy,2,60,16,7,0.120273099999963,0.0
complete-greedy,2,60,16,8,0.8933672999999089,0.0
complete-greedy,2,60,16,9,0.14690470000005,0.0
complete-greedy,2,70,16,0,0.1417916999999988,0.0
complete-greedy,2,70,16,1,0.0476599000000987,8.883108946001357e-07
complete-greedy,2,70,16,2,0.3335587000000259,0.0
complete-greedy,2,70,16,3,0.0978989000000183,0.0
complete-greedy,2,70,16,4,0.0818421000000171,0.0
complete-greedy,2,70,16,5,1.1818383999999469,0.0
complete-greedy,2,70,16,6,0.2848267999999052,0.0
complete-greedy,2,70,16,7,0.0074783000000024,9.378364488260164e-07
complete-greedy,2,70,16,8,0.0417373999999881,0.0
complete-greedy,2,70,16,9,0.057394600000066,8.462391861210003e-07
complete-greedy,2,80,16,0,0.1200180000000727,7.91946223683627e-07
complete-greedy,2,80,16,1,0.6337998000000198,0.0
complete-greedy,2,80,16,2,0.0250247000000172,0.0
complete-greedy,2,80,16,3,0.1203401000000212,0.0
complete-greedy,2,80,16,4,0.0200366999999914,0.0
complete-greedy,2,80,16,5,0.0897938000000522,0.0
complete-greedy,2,80,16,6,0.0242865000000165,7.967130805150272e-07
complete-greedy,2,80,16,7,0.0235006999999995,6.998454041502232e-07
complete-greedy,2,80,16,8,0.0441852000000153,7.561173675622625e-07
complete-greedy,2,80,16,9,0.0770106999999598,0.0
complete-greedy,2,90,16,0,0.0389404999999669,0.0
complete-greedy,2,90,16,1,0.0297744999999167,6.53943541130433e-07
complete-greedy,2,90,16,2,0.0250933000000941,6.64306606728496e-07
complete-greedy,2,90,16,3,0.0470420000000331,6.614557185161961e-07
complete-greedy,2,90,16,4,0.2055880999999999,0.0
complete-greedy,2,90,16,5,0.0141196000000718,6.622494627501233e-07
complete-greedy,2,90,16,6,0.0259912000000213,6.646982735127043e-07
complete-greedy,2,90,16,7,0.0702715999999554,6.637875985890531e-07
complete-greedy,2,90,16,8,0.0434951000000864,0.0
complete-greedy,2,90,16,9,0.0193104999999604,6.913592537744758e-07
complete-greedy,2,100,16,0,0.1937152000000424,0.0
complete-greedy,2,100,16,1,0.0273209999999153,6.051279754898965e-07
complete-greedy,2,100,16,2,0.0078115000000025,6.367358374031366e-07
complete-greedy,2,100,16,3,0.1487452999999732,6.21677135709632e-07
complete-greedy,2,100,16,4,0.2007445000000416,0.0
complete-greedy,2,100,16,5,0.0470081999999365,0.0
complete-greedy,2,100,16,6,0.0762483999999403,6.258484157586127e-07
complete-greedy,2,100,16,7,0.0581595999999535,6.137266093446014e-07
complete-greedy,2,100,16,8,0.0202479000000721,6.099364751161166e-07
complete-greedy,2,100,16,9,0.4044441000000915,0.0
dynamic-programming,2,10,16,0,0.0019337999999606,0.0073359442162575
dynamic-programming,2,10,16,1,0.0009809000000586,0.0004293013272062
dynamic-programming,2,10,16,2,0.0010021000000506,0.0014678733846638
dynamic-programming,2,10,16,3,0.0009860999999773,5.952656538331801e-05
dynamic-programming,2,10,16,4,0.0009913999999753,0.0001587941417176
dynamic-programming,2,10,16,5,0.0010020999999369,4.180907884147043e-05
dynamic-programming,2,10,16,6,0.0009868000000778,0.0003324483225021
dynamic-programming,2,10,16,7,0.0009779999999182,0.0010184097140618
dynamic-programming,2,10,16,8,0.000968499999999,0.0021784335082681
dynamic-programming,2,10,16,9,0.0009916999999859,0.0003619874087082
dynamic-programming,2,10,32,0,0.0009930999999596,0.0027533111582456
dynamic-programming,2,10,32,1,0.0009903999999778,0.0007843332072051
dynamic-programming,2,10,32,2,0.0010173000000577,0.0012258939141752
dynamic-programming,2,10,32,3,0.000984399999993,0.0015898024830529
dynamic-programming,2,10,32,4,0.0010155000001077,9.393962666781468e-05
dynamic-programming,2,10,32,5,0.0010379000000284,0.0005112503404173
dynamic-programming,2,10,32,6,0.0011374000000614,0.0003611041431555
dynamic-programming,2,10,32,7,0.00107509999998,0.0005196375545971
dynamic-programming,2,10,32,8,0.0010669999999208,0.0025222669381338
dynamic-programming,2,10,32,9,0.0010398000000577,0.0071083861753892
dynamic-programming,2,10,48,0,0.0010462000000188,0.000748141797014
dynamic-programming,2,10,48,1,0.0012097000000039,0.0014905013406667
dynamic-programming,2,10,48,2,0.001037999999994,0.0016025413497167
dynamic-programming,2,10,48,3,0.0010579999999436,0.0026879363482784
dynamic-programming,2,10,48,4,0.0021043000000418,0.0002351996594844
dynamic-programming,2,10,48,5,0.0016205000000582,0.0110914861066676
dynamic-programming,2,10,48,6,0.0024421000000529,0.0013137427302484
dynamic-programming,2,10,48,7,0.0010471999999026,0.0013633102458255
dynamic-programming,2,10,48,8,0.0014287000000194,0.0004169008112769
dynamic-programming,2,10,48,9,0.0010074000000486,0.0002398300179537
dynamic-programming,2,12,16,0,0.0057132999999112,1.2469449847872711e-05
dynamic-programming,2,12,16,1,0.004612599999973,0.0010290513363836
dynamic-programming,2,12,16,2,0.003913099999977,0.0001201874924882
dynamic-programming,2,12,16,3,0.0078254999999671,8.817988696941761e-05
dynamic-programming,2,12,16,4,0.0076632000000245,0.0001258765465769
dynamic-programming,2,12,16,5,0.00386960000003,0.0005606853494433
dynamic-programming,2,12,16,6,0.0038061999999854,0.0003076710556884
dynamic-programming,2,12,16,7,0.0037957999999207,0.0017894685376228
dynamic-programming,2,12,16,8,0.0038912999999638,0.0002509680195038
dynamic-programming,2,12,16,9,0.0038013000000773,0.0004689527243547
dynamic-programming,2,12,32,0,0.0038932999999587,0.0008504744529984
dynamic-programming,2,12,32,1,0.0038899999999557,0.0001002156379551
dynamic-programming,2,12,32,2,0.0043018999999731,0.0001502234556395
dynamic-programming,2,12,32,3,0.0044661999999107,0.0010689386971725
dynamic-programming,2,12,32,4,0.0042384999999285,0.0001906523364689
dynamic-programming,2,12,32,5,0.0043603999999959,0.0006850522610648
dynamic-programming,2,12,32,6,0.0042472999999745,0.0004089620794665
dynamic-programming,2,12,32,7,0.0038147000000208,7.854879791170558e-06
dynamic-programming,2,12,32,8,0.0038713999999799,0.0005253321189718
dynamic-programming,2,12,32,9,0.0039092999999184,7.850808082841177e-05
dynamic-programming,2,12,48,0,0.0038618000000951,0.0006944940086407
dynamic-programming,2,12,48,1,0.0038878000000295,7.487264675789532e-05
dynamic-programming,2,12,48,2,0.0039147999999613,0.0009758621046569
dynamic-programming,2,12,48,3,0.0038076999999248,0.0012260438768012
dynamic-programming,2,12,48,4,0.0038008999999874,0.0006590066943193
dynamic-programming,2,12,48,5,0.0037188000000014,0.0003923416860944
dynamic-programming,2,12,48,6,0.0037065000000211,0.000216156468507
dynamic-programming,2,12,48,7,0.0038641999999526,0.0008460272460384
dynamic-programming,2,12,48,8,0.0037634999999909,0.0007074997479583
dynamic-programming,2,12,48,9,0.0043160999999827,0.0001030766948269
dynamic-programming,2,14,16,0,0.018658500000015,4.394686823630231e-05
dynamic-programming,2,14,16,1,0.0154549999999744,1.0082271334086145e-05
dynamic-programming,2,14,16,2,0.0153106000000207,0.0001145159359335
dynamic-programming,2,14,16,3,0.0189229999999724,3.627694859038143e-05
dynamic-programming,2,14,16,4,0.0277571999999963,2.308216095190832e-05
dynamic-programming,2,14,16,5,0.0168479999999817,0.0001042911049168
dynamic-programming,2,14,16,6,0.0175076000000444,0.0002759819078527
dynamic-programming,2,14,16,7,0.0164439000000129,3.180189539296542e-05
dynamic-programming,2,14,16,8,0.016469700000016,0.0001717798246917
dynamic-programming,2,14,16,9,0.0177684000000226,9.506335972925956e-06
dynamic-programming,2,14,32,0,0.0169025999999803,4.282980741278096e-05
dynamic-programming,2,14,32,1,0.0175084999999626,1.0877822225426648e-05
dynamic-programming,2,14,32,2,0.0166215999998939,3.934486622725017e-05
dynamic-programming,2,14,32,3,0.0171057000000018,4.3727449899590005e-05
dynamic-programming,2,14,32,4,0.0167606999999634,3.0254064573609865e-05
dynamic-programming,2,14,32,5,0.0200611000000208,0.0001715038235305
dynamic-programming,2,14,32,6,0.0268681999999671,3.663540090138926e-05
dynamic-programming,2,14,32,7,0.0175629999999955,0.0003930444393485
dynamic-programming,2,14,32,8,0.0184213999999656,3.919104694047199e-05
dynamic-programming,2,14,32,9,0.0187879999999722,2.307497221952201e-07
dynamic-programming,2,14,48,0,0.0180879999999206,1.194013851581786e-05
dynamic-programming,2,14,48,1,0.0191161000000192,0.0003066752742869
dynamic-programming,2,14,48,2,0.0201336999999739,9.146055473968425e-06
dynamic-programming,2,14,48,3,0.020075399999996,0.0001922815039809
dynamic-programming,2,14,48,4,0.0198206000000027,0.0001958211122565
dynamic-programming,2,14,48,5,0.0214757999999619,0.0001025011658559
dynamic-programming,2,14,48,6,0.0237905000000182,0.0001826820158258
dynamic-programming,2,14,48,7,0.0190104000000701,1.506678412776068e-05
dynamic-programming,2,14,48,8,0.0231012999998938,6.677918068441367e-09
dynamic-programming,2,14,48,9,0.0218274000000064,0.0001201378583051
dynamic-programming,2,16,16,0,0.1749860000001035,7.243227582210633e-05
dynamic-programming,2,16,16,1,0.14740919999997,4.334239189323902e-05
dynamic-programming,2,16,16,2,0.1381380999999919,1.0118999433336031e-05
dynamic-programming,2,16,16,3,0.1208910999999943,3.2303706527286943e-06
dynamic-programming,2,16,16,4,0.1480282999999644,4.658008980641315e-06
dynamic-programming,2,16,16,5,0.1125835000000279,0.0
dynamic-programming,2,16,16,6,0.0869543000000021,1.4481682481870743e-05
dynamic-programming,2,16,16,7,0.0924572000000125,1.3180787683871988e-05
dynamic-programming,2,16,16,8,0.0819069000000354,4.402105967494849e-05
dynamic-programming,2,16,16,9,0.0824617000000671,9.179308614475158e-06
dynamic-programming,2,16,32,0,0.0837326000000757,2.62037220008148e-05
dynamic-programming,2,16,32,1,0.0834095000000161,1.1658212066377307e-05
dynamic-programming,2,16,32,2,0.0861160000000609,1.0804746076204342e-05
dynamic-programming,2,16,32,3,0.0907540999999128,1.734595507404812e-05
dynamic-programming,2,16,32,4,0.0898952999999664,1.5291404391387649e-07
dynamic-programming,2,16,32,5,0.0840106999999079,1.2061875802633032e-06
dynamic-programming,2,16,32,6,0.0840958,1.711660146428005e-05
dynamic-programming,2,16,32,7,0.1019322999999303,4.79264524969317e-05
dynamic-programming,2,16,32,8,0.1068925000000717,4.652006144364891e-07
dynamic-programming,2,16,32,9,0.1039225000000669,5.493960815008943e-06
dynamic-programming,2,16,48,0,0.0900317000000541,1.717674867494029e-05
dynamic-programming,2,16,48,1,0.0936080999999831,7.93243265422186e-06
dynamic-programming,2,16,48,2,0.1404144000000542,1.5072484743946166e-06
dynamic-programming,2,16,48,3,0.1254222999999683,7.51272896225038e-05
dynamic-programming,2,16,48,4,0.0982741999999916,6.475462131975058e-06
dynamic-programming,2,16,48,5,0.1163543000000117,7.127074308112166e-06
dynamic-programming,2,16,48,6,0.089628800000014,5.585075774238184e-05
dynamic-programming,2,16,48,7,0.0929863999999724,1.7752873844593686e-06
dynamic-programming,2,16,48,8,0.0883464000000913,8.499799249857183e-06
dynamic-programming,2,16,48,9,0.0911371000000826,2.868758487439305e-05
dynamic-programming,2,18,16,0,0.2750965000000178,3.515976597659766e-06
dynamic-programming,2,18,16,1,0.2748191000000588,0.0
dynamic-programming,2,18,16,2,0.2640208000000257,0.0
dynamic-programming,2,18,16,3,0.2672169000001076,3.205713864391892e-06
dynamic-programming,2,18,16,4,0.2717556999999715,7.593706336188567e-06
dynamic-programming,2,18,16,5,0.2688528999999562,0.0
dynamic-programming,2,18,16,6,0.3133633999999574,1.237424671773106e-05
dynamic-programming,2,18,16,7,0.3670066000000815,1.1896075881102689e-05
dynamic-programming,2,18,16,8,0.4378808000000163,6.385512549128537e-06
dynamic-programming,2,18,16,9,0.2702123999999912,7.5690486462756494e-06
dynamic-programming,2,18,32,0,0.3251371000000063,3.2896318109114657e-06
dynamic-programming,2,18,32,1,0.3495722000000114,4.193684873593021e-06
dynamic-programming,2,18,32,2,0.323082099999965,6.356984857466432e-06
dynamic-programming,2,18,32,3,0.3291914000000133,5.212742322556671e-06
dynamic-programming,2,18,32,4,0.3276006999999481,1.2387633098855226e-06
dynamic-programming,2,18,32,5,0.3746963999999479,3.833190438327921e-06
dynamic-programming,2,18,32,6,0.4902521000000206,1.3844338486840824e-05
dynamic-programming,2,18,32,7,0.5206633000000238,6.479989662802892e-06
dynamic-programming,2,18,32,8,0.5400922000000037,5.420746946276527e-06
dynamic-programming,2,18,32,9,0.6924360000000434,3.654380800540128e-06
dynamic-programming,2,18,48,0,0.8383840000000191,1.812864389052734e-07
dynamic-programming,2,18,48,1,0.5392254999999295,4.426478204569047e-06
dynamic-programming,2,18,48,2,0.47680170000001,1.252592321136138e-05
dynamic-programming,2,18,48,3,0.3840200999999297,9.336770595246234e-06
dynamic-programming,2,18,48,4,0.483676800000012,3.961136413051281e-07
dynamic-programming,2,18,48,5,0.349373900000046,2.369959064939596e-06
dynamic-programming,2,18,48,6,0.3420194000000265,2.0722552779644727e-06
dynamic-programming,2,18,48,7,0.3359245999999984,7.490250345496638e-07
dynamic-programming,2,18,48,8,0.4600732999999763,7.740467167247883e-06
dynamic-programming,2,18,48,9,0.4161610999999539,4.988244350730666e-07
dynamic-programming,2,20,16,0,1.047510500000044,0.0
dynamic-programming,2,20,16,1,1.00176220000003,2.7559141918557223e-06
dynamic-programming,2,20,16,2,0.7107674999999745,4.482917841564717e-06
dynamic-programming,2,20,16,3,0.8532234000000471,0.0
dynamic-programming,2,20,16,4,1.149207400000023,2.777608035064524e-06
dynamic-programming,2,20,16,5,0.7923849999999675,0.0
dynamic-programming,2,20,16,6,0.8724842999999964,2.9740042290340137e-06
dynamic-programming,2,20,16,7,0.8281430000000682,2.8484672397782752e-06
dynamic-programming,2,20,16,8,0.7169162000000142,0.0
dynamic-programming,2,20,16,9,0.6733080999999856,3.464847390796672e-06
dynamic-programming,2,20,32,0,1.4649034999999913,1.0438285713653984e-07
dynamic-programming,2,20,32,1,1.475925899999993,1.3675459363867148e-06
dynamic-programming,2,20,32,2,1.568177900000023,4.652681174276132e-07
dynamic-programming,2,20,32,3,1.5083399999999756,3.8439345158368187e-07
dynamic-programming,2,20,32,4,1.8849376000000573,1.312443380535571e-06
dynamic-programming,2,20,32,5,1.3270770000000311,2.983385623256669e-07
dynamic-programming,2,20,32,6,3.114506600000027,1.7254774123855131e-06
dynamic-programming,2,20,32,7,1.896862900000088,3.1907818183354457e-07
dynamic-programming,2,20,32,8,1.5881639999998924,3.7713445263759146e-08
dynamic-programming,2,20,32,9,1.829471199999944,4.52346710025195e-07
dynamic-programming,2,20,48,0,2.4067459999999983,3.314171729898796e-07
dynamic-programming,2,20,48,1,2.7023084999999583,1.5789478236015272e-07
dynamic-programming,2,20,48,2,2.2315717000000177,1.7191911940522533e-06
dynamic-programming,2,20,48,3,2.047650100000056,1.2883919933646884e-06
dynamic-programming,2,20,48,4,2.081769100000088,2.799388681160274e-06
dynamic-programming,2,20,48,5,1.4421457999999348,2.014649286024866e-06
dynamic-programming,2,20,48,6,1.3321507000000563,3.4812034621834045e-06
dynamic-programming,2,20,48,7,1.1972884000000477,1.834851116904912e-06
dynamic-programming,2,20,48,8,1.206460600000014,3.292854103825547e-07
dynamic-programming,2,20,48,9,1.1676839000000427,1.9934757501231897e-07
dynamic-programming,2,22,16,0,2.0240806000000475,2.494275637412139e-06
dynamic-programming,2,22,16,1,1.597963600000071,0.0
dynamic-programming,2,22,16,2,1.8408785000000307,3.1795592494968347e-06
dynamic-programming,2,22,16,3,1.6050417999999809,2.974446529861956e-06
dynamic-programming,2,22,16,4,1.598716100000047,2.8077978160948585e-06
dynamic-programming,2,22,16,5,1.980199299999981,2.745156171934621e-06
dynamic-programming,2,22,16,6,1.998817200000076,0.0
dynamic-programming,2,22,16,7,2.199406100000033,1.9952114924181964e-06
dynamic-programming,2,22,16,8,1.487353199999916,2.7037111138749046e-06
dynamic-programming,2,22,16,9,1.5195251000000098,2.930171092690102e-06
dynamic-programming,2,22,32,0,4.8058976,1.5709165906744682e-07
dynamic-programming,2,22,32,1,4.789853600000001,2.2260603375575937e-07
dynamic-programming,2,22,32,2,5.307890199999999,2.41057995038154e-07
dynamic-programming,2,22,32,3,4.9237027,3.908314634180833e-07
dynamic-programming,2,22,32,4,4.8302735000000006,5.6889661939067904e-08
dynamic-programming,2,22,32,5,4.640637599999998,6.227053856657968e-08
dynamic-programming,2,22,32,6,4.586732900000001,3.619676508561166e-07
dynamic-programming,2,22,32,7,4.588063300000002,2.1465577430410414e-07
dynamic-programming,2,22,32,8,4.601650599999999,1.9434336749716818e-08
dynamic-programming,2,22,32,9,4.568469499999999,2.6755484228127353e-08
dynamic-programming,2,22,48,0,4.5814637000000005,2.1487324833707226e-07
dynamic-programming,2,22,48,1,4.733558199999997,1.5355667337233565e-07
dynamic-programming,2,22,48,2,4.935543199999998,4.506789199042662e-07
dynamic-programming,2,22,48,3,4.72311719999999,2.3429373403776966e-07
dynamic-programming,2,22,48,4,4.676686900000007,2.969007707335203e-07
dynamic-programming,2,22,48,5,5.016523699999993,4.9363377190554694e-08
dynamic-programming,2,22,48,6,5.5113123,5.328469521411013e-07
dynamic-programming,2,22,48,7,5.608489599999999,4.0214482359870696e-08
dynamic-programming,2,22,48,8,5.466839100000001,2.3237751202590785e-07
dynamic-programming,2,22,48,9,5.9639363,3.9196393696148545e-08
dynamic-programming,2,24,16,0,2.5536752000000007,3.1032289096805227e-06
dynamic-programming,2,24,16,1,2.9585830999999985,0.0
dynamic-programming,2,24,16,2,2.497718800000001,0.0
dynamic-programming,2,24,16,3,3.110997900000001,0.0
dynamic-programming,2,24,16,4,3.2048771000000045,0.0
dynamic-programming,2,24,16,5,2.524297900000008,2.4437151312397213e-06
dynamic-programming,2,24,16,6,2.256464000000008,2.493728273392418e-06
dynamic-programming,2,24,16,7,1.9691601000000103,0.0
dynamic-programming,2,24,16,8,1.7979100000000017,3.7061744866948336e-06
dynamic-programming,2,24,16,9,2.183374000000015,2.3501983567413088e-06
dynamic-programming,2,24,32,0,19.259869200000026,2.285305318538755e-07
dynamic-programming,2,24,32,1,20.230773,1.2030491277914285e-08
dynamic-programming,2,24,32,2,19.628590700000014,1.1603853013899336e-08
dynamic-programming,2,24,32,3,19.649116599999985,1.1202365026078853e-07
dynamic-programming,2,24,32,4,20.00563200000002,9.491426787859529e-08
dynamic-programming,2,24,32,5,21.06584090000001,7.21245718010947e-08
dynamic-programming,2,24,32,6,20.543794899999995,1.2442568487656877e-07
dynamic-programming,2,24,32,7,19.198664899999983,1.6213828789418505e-07
dynamic-programming,2,24,32,8,19.43417790000001,1.6072690607705457e-08
dynamic-programming,2,24,32,9,19.4796566,2.8351768786183583e-08
dynamic-programming,2,24,48,0,19.202944599999967,2.193924444411585e-07
dynamic-programming,2,24,48,1,19.106531599999983,1.9468457314186337e-07
dynamic-programming,2,24,48,2,19.3229953,1.2590013660003908e-08
dynamic-programming,2,24,48,3,19.058957099999983,4.7322164404279645e-08
dynamic-programming,2,24,48,4,19.519782099999983,5.4640677729078285e-09
dynamic-programming,2,24,48,5,20.46104379999997,7.209372825588443e-08
dynamic-programming,2,24,48,6,20.30817090000005,2.8514569045838044e-08
dynamic-programming,2,24,48,7,20.18131510000001,1.4325627888177424e-07
dynamic-programming,2,24,48,8,19.418501900000024,2.102783978630413e-08
dynamic-programming,2,24,48,9,20.20924739999998,1.3555229053547426e-07
dynamic-programming,2,26,16,0,2.8189153000000715,0.0
dynamic-programming,2,26,16,1,3.486657299999933,0.0
dynamic-programming,2,26,16,2,3.455584799999997,0.0
dynamic-programming,2,26,16,3,3.0826203000000305,0.0
dynamic-programming,2,26,16,4,3.609862300000032,0.0
dynamic-programming,2,26,16,5,3.572818900000016,2.5416190113102046e-06
dynamic-programming,2,26,16,6,3.5912889000001087,0.0
dynamic-programming,2,26,16,7,3.21293019999996,0.0
dynamic-programming,2,26,16,8,3.752833399999986,0.0
dynamic-programming,2,26,16,9,2.7845125000000053,2.8944900487432124e-06
dynamic-programming,2,26,32,0,79.52132699999993,6.454979592697686e-09
dynamic-programming,2,28,16,0,4.137637400000017,2.358184669441464e-06
dynamic-programming,2,28,16,1,4.102103899999975,2.326571540911597e-06
dynamic-programming,2,28,16,2,4.277200200000038,0.0
dynamic-programming,2,28,16,3,4.627358700000059,1.98594349196388e-06
dynamic-programming,2,28,16,4,3.741805500000055,2.486720910338791e-06
dynamic-programming,2,28,16,5,4.743312500000002,0.0
dynamic-programming,2,28,16,6,4.750483199999962,2.2777434850841967e-06
dynamic-programming,2,28,16,7,4.700768599999947,2.0238777092132983e-06
dynamic-programming,2,28,16,8,4.421531800000025,2.198111382699984e-06
dynamic-programming,2,28,16,9,3.939551300000062,0.0
dynamic-programming,2,30,16,0,5.720296500000018,0.0
dynamic-programming,2,30,16,1,5.685124200000018,0.0
dynamic-programming,2,30,16,2,5.963102700000036,0.0
dynamic-programming,2,30,16,3,5.206870999999978,0.0
dynamic-programming,2,30,16,4,5.295906899999977,0.0
dynamic-programming,2,30,16,5,6.103377399999999,2.0367262476984997e-06
dynamic-programming,2,30,16,6,5.914042799999947,0.0
dynamic-programming,2,30,16,7,6.102425100000005,1.8887453442427264e-06
dynamic-programming,2,30,16,8,5.965185900000051,1.7721290180810324e-06
dynamic-programming,2,30,16,9,6.602322999999956,0.0
dynamic-programming,2,35,16,0,10.1049941,1.7382205141308636e-06
dynamic-programming,2,35,16,1,9.909886700000015,1.9488352785957472e-06
dynamic-programming,2,35,16,2,9.144828599999984,1.8351519689345476e-06
dynamic-programming,2,35,16,3,11.151536899999996,1.457201270096627e-06
dynamic-programming,2,35,16,4,9.38330839999992,1.9266226497611957e-06
dynamic-programming,2,35,16,5,11.266277899999976,1.600817057025906e-06
dynamic-programming,2,35,16,6,9.239316799999983,1.9979780462172283e-06
dynamic-programming,2,35,16,7,9.925835900000038,1.9910244617265368e-06
dynamic-programming,2,35,16,8,10.613633400000026,0.0
dynamic-programming,2,35,16,9,7.705496299999936,2.150542259230665e-06
dynamic-programming,2,40,16,0,10.950663899999997,0.0
dynamic-programming,2,40,16,1,12.964358099999911,0.0
dynamic-programming,2,40,16,2,12.888731400000095,0.0
dynamic-programming,2,40,16,3,16.97595000000001,0.0
dynamic-programming,2,40,16,4,13.433626900000036,1.5240208547013757e-06
dynamic-programming,2,40,16,5,14.482914100000016,1.420620015399521e-06
dynamic-programming,2,40,16,6,12.600074100000027,0.0
dynamic-programming,2,40,16,7,11.196381400000064,1.7979402796156723e-06
dynamic-programming,2,40,16,8,16.801842899999997,0.0
dynamic-programming,2,40,16,9,16.887073299999997,0.0
dynamic-programming,2,50,16,0,24.15951920000009,1.366941877631363e-06
dynamic-programming,2,50,16,1,26.82075109999994,0.0
dynamic-programming,2,50,16,2,29.635742199999868,0.0
dynamic-programming,2,50,16,3,25.374930000000177,1.2632211887669318e-06
dynamic-programming,2,50,16,4,27.302290399999947,1.2080358545041616e-06
dynamic-programming,2,50,16,5,26.68639199999984,0.0
dynamic-programming,2,50,16,6,29.385505000000197,1.1354514043830697e-06
dynamic-programming,2,50,16,7,26.4420361,1.2037793857595307e-06
dynamic-programming,2,50,16,8,26.97016069999995,1.2282763965809698e-06
dynamic-programming,2,50,16,9,24.710260199999997,0.0
dynamic-programming,2,60,16,0,53.13769060000004,8.930612711476909e-07
complete-karmarkar-karp,2,12,16,0,0.0335099999999783,0.0052102090163742
complete-karmarkar-karp,2,12,16,1,0.0203217000000677,0.0033817988247205
complete-karmarkar-karp,2,12,16,2,0.0373036999999385,0.0001787997659348
complete-karmarkar-karp,2,12,16,3,0.0209169999998266,0.0007581996679608
complete-karmarkar-karp,2,12,16,4,0.0230452999999215,0.0007849439392109
complete-karmarkar-karp,2,12,16,5,0.024564699999928,0.0012801502042906
complete-karmarkar-karp,2,12,16,6,0.0199569999999766,0.0044925116923527
complete-karmarkar-karp,2,12,16,7,0.0140303000000585,0.0004090816117815
complete-karmarkar-karp,2,12,16,8,0.0122048999999151,0.0009296424704428
complete-karmarkar-karp,2,12,16,9,0.0129620000000159,0.0362143492378647
complete-karmarkar-karp,2,12,32,0,0.0187941000001501,0.0017226519813738
complete-karmarkar-karp,2,12,32,1,0.0090808000002198,0.0008003224284201
complete-karmarkar-karp,2,12,32,2,0.0162044999999579,0.0147624677681835
