numitems,bitsperitem,instance_id,objective,use_lower_bound,use_set_of_seen_states,diff,runtime
16,16,8,minimize-largest-sum,False,True,4.0,0.05825360000000046
16,16,8,minimize-largest-sum,True,False,9.0,0.09429790000000082
16,16,8,minimize-largest-sum,True,True,1.0,0.03639429999999777
16,16,8,maximize-smallest-sum,False,False,2.0,0.0374680000000005
16,16,8,maximize-smallest-sum,False,True,8.0,0.049198600000000425
16,16,8,maximize-smallest-sum,True,False,4.0,0.09219289999999702
16,16,8,maximize-smallest-sum,True,True,2.0,0.0430098000000001
16,16,9,minimize-largest-sum,False,False,9.0,0.021899400000002345
16,16,9,minimize-largest-sum,False,True,3.0,0.045519500000001045
16,16,9,minimize-largest-sum,True,False,15.0,0.050947800000002985
16,16,9,minimize-largest-sum,True,True,1.0,0.03172619999999782
16,16,9,maximize-smallest-sum,False,False,2.0,0.008937100000000697
16,16,9,maximize-smallest-sum,False,True,3.0,0.03621069999999804
16,16,9,maximize-smallest-sum,True,False,4.0,0.02542569999999955
16,16,9,maximize-smallest-sum,True,True,5.0,0.06084780000000123
16,32,0,minimize-largest-sum,False,False,92458.0,0.07395460000000043
16,32,0,minimize-largest-sum,False,True,81109.0,0.032057099999999394
16,32,0,minimize-largest-sum,True,False,795672.0,0.10904320000000212
16,32,0,minimize-largest-sum,True,True,67328.0,0.06072460000000035
16,32,0,maximize-smallest-sum,False,False,474314.0,0.018279999999997187
16,32,0,maximize-smallest-sum,False,True,210612.0,0.014948799999999096
16,32,0,maximize-smallest-sum,True,False,150295.0,0.11054319999999862
16,32,0,maximize-smallest-sum,True,True,390212.0,0.05607249999999908
16,32,1,minimize-largest-sum,False,False,437581.0,0.030277199999996895
16,32,1,minimize-largest-sum,False,True,139849.0,0.022307300000001362
16,32,1,minimize-largest-sum,True,False,341235.0,0.05558110000000127
16,32,1,minimize-largest-sum,True,True,109279.0,0.05830580000000296
16,32,1,maximize-smallest-sum,False,False,12388.0,0.04020279999999943
16,32,1,maximize-smallest-sum,False,True,130963.0,0.040226099999998155
16,32,1,maximize-smallest-sum,True,False,110486.0,0.04959799999999959
16,32,1,maximize-smallest-sum,True,True,302638.0,0.03834910000000136
16,32,2,minimize-largest-sum,False,False,188060.0,0.011762399999998507
16,32,2,minimize-largest-sum,False,True,237692.0,0.053532099999998195
16,32,2,minimize-largest-sum,True,False,532092.0,0.048853100000002314
16,32,2,minimize-largest-sum,True,True,220825.0,0.044556700000001115
16,32,2,maximize-smallest-sum,False,False,125108.0,0.02900860000000094
16,32,2,maximize-smallest-sum,False,True,121393.0,0.04586219999999841
16,32,2,maximize-smallest-sum,True,False,644582.0,0.05933389999999861
16,32,2,maximize-smallest-sum,True,True,588734.0,0.04167950000000076
16,32,3,minimize-largest-sum,False,False,2337.0,0.025957500000000522
16,32,3,minimize-largest-sum,False,True,61727.0,0.04192679999999882
16,32,3,minimize-largest-sum,True,False,128351.0,0.02530840000000012
16,32,3,minimize-largest-sum,True,True,533086.0,0.08402010000000004
16,32,3,maximize-smallest-sum,False,False,219482.0,0.041736499999998955
16,32,3,maximize-smallest-sum,False,True,215430.0,0.06258889999999795
16,32,3,maximize-smallest-sum,True,False,26382.0,0.026088800000000134
16,32,3,maximize-smallest-sum,True,True,407468.0,0.029103399999996782
16,32,4,minimize-largest-sum,False,False,281594.0,0.03741139999999987
16,32,4,minimize-largest-sum,False,True,635066.0,0.03973129999999969
16,32,4,minimize-largest-sum,True,False,759440.0,0.03551599999999766
16,32,4,minimize-largest-sum,True,True,549122.0,0.10366630000000043
16,32,4,maximize-smallest-sum,False,False,28254.0,0.034523300000000035
16,32,4,maximize-smallest-sum,False,True,555792.0,0.030752899999999528
16,32,4,maximize-smallest-sum,True,False,241829.0,0.03118690000000157
16,32,4,maximize-smallest-sum,True,True,249201.0,0.03892409999999913
16,32,5,minimize-largest-sum,False,False,259821.0,0.02236700000000269
16,32,5,minimize-largest-sum,False,True,331445.0,0.04922350000000009
16,32,5,minimize-largest-sum,True,False,1182139.0,0.13243659999999835
16,32,5,minimize-largest-sum,True,True,1150499.0,0.03587720000000161
16,32,5,maximize-smallest-sum,False,False,678027.0,0.02997219999999956
16,32,5,maximize-smallest-sum,False,True,725500.0,0.037602199999998476
16,32,5,maximize-smallest-sum,True,False,1434822.0,0.020785400000001175
16,32,5,maximize-smallest-sum,True,True,444741.0,0.08306969999999936
16,32,6,minimize-largest-sum,False,False,90508.0,0.0351007999999986
16,32,6,minimize-largest-sum,False,True,450906.0,0.018996800000000036
16,32,6,minimize-largest-sum,True,False,514600.0,0.032228700000001
16,32,6,minimize-largest-sum,True,True,148160.0,0.06334850000000003
16,32,6,maximize-smallest-sum,False,False,33385.0,0.030266000000001014
16,32,6,maximize-smallest-sum,False,True,204403.0,0.05874780000000257
16,32,6,maximize-smallest-sum,True,False,1226588.0,0.0799158999999996
16,32,6,maximize-smallest-sum,True,True,38096.0,0.04293570000000102
16,32,7,minimize-largest-sum,False,False,460141.0,0.01986880000000113
16,32,7,minimize-largest-sum,False,True,235651.0,0.01105970000000056
16,32,7,minimize-largest-sum,True,False,56945.0,0.08432329999999766
16,32,7,minimize-largest-sum,True,True,621016.0,0.06312720000000027
16,32,7,maximize-smallest-sum,False,False,507131.0,0.035153199999999885
16,32,7,maximize-smallest-sum,False,True,327955.0,0.03029510000000002
16,32,7,maximize-smallest-sum,True,False,155416.0,0.08451699999999818
16,32,7,maximize-smallest-sum,True,True,333226.0,0.03658770000000189
16,32,8,minimize-largest-sum,False,False,681269.0,0.060359600000001734
16,32,8,minimize-largest-sum,False,True,1290456.0,0.023153400000001767
16,32,8,minimize-largest-sum,True,False,218292.0,0.04995219999999989
16,32,8,minimize-largest-sum,True,True,716633.0,0.10490989999999911
16,32,8,maximize-smallest-sum,False,False,174013.0,0.0280023000000007
16,32,8,maximize-smallest-sum,False,True,1259389.0,0.027100400000001912
16,32,8,maximize-smallest-sum,True,False,571632.0,0.036703499999998
16,32,8,maximize-smallest-sum,True,True,185228.0,0.05602760000000018
16,32,9,minimize-largest-sum,False,False,46984.0,0.03782029999999992
16,32,9,minimize-largest-sum,False,True,35864.0,0.04203719999999933
16,32,9,minimize-largest-sum,True,False,705350.0,0.06988869999999991
16,32,9,minimize-largest-sum,True,True,1043118.0,0.044063799999999986
16,32,9,maximize-smallest-sum,False,False,134988.0,0.01977150000000094
16,32,9,maximize-smallest-sum,False,True,482582.0,0.032196900000002415
16,32,9,maximize-smallest-sum,True,False,219973.0,0.03668670000000063
16,32,9,maximize-smallest-sum,True,True,605053.0,0.0708260999999979
16,48,0,minimize-largest-sum,False,False,37409499359.0,0.013057400000000996
16,48,0,minimize-largest-sum,False,True,4322203597.0,0.053171599999998875
16,48,0,minimize-largest-sum,True,False,12738694835.0,0.07055289999999914
16,48,0,minimize-largest-sum,True,True,2186996427.0,0.04486299999999943
16,48,0,maximize-smallest-sum,False,False,13344010119.0,0.07989090000000232
16,48,0,maximize-smallest-sum,False,True,505172810.0,0.043411300000002484
16,48,0,maximize-smallest-sum,True,False,24474294926.0,0.06111369999999994
16,48,0,maximize-smallest-sum,True,True,6028597027.0,0.07303320000000113
16,48,1,minimize-largest-sum,False,False,2089487314.0,0.02287019999999984
16,48,1,minimize-largest-sum,False,True,34464893355.0,0.05280119999999755
16,48,1,minimize-largest-sum,True,False,56343398042.0,0.03401110000000074
16,48,1,minimize-largest-sum,True,True,2977299467.0,0.041733399999998255
16,48,1,maximize-smallest-sum,False,False,27661985558.0,0.03856580000000065
16,48,1,maximize-smallest-sum,False,True,55760017126.0,0.018732699999997493
16,48,1,maximize-smallest-sum,True,False,554672315.0,0.029337200000000507
16,48,1,maximize-smallest-sum,True,True,11082873307.0,0.06127650000000173
16,48,2,minimize-largest-sum,False,False,327047568.0,0.05194479999999757
16,48,2,minimize-largest-sum,False,True,56357387316.0,0.08563669999999846
16,48,2,minimize-largest-sum,True,False,2938109093.0,0.07392669999999768
16,48,2,minimize-largest-sum,True,True,2385604926.0,0.053144899999999495
16,48,2,maximize-smallest-sum,False,False,13086867626.0,0.04852869999999854
16,48,2,maximize-smallest-sum,False,True,84687080760.0,0.06069659999999999
16,48,2,maximize-smallest-sum,True,False,15816077339.0,0.07036460000000133
16,48,2,maximize-smallest-sum,True,True,38989940800.0,0.10284910000000025
16,48,3,minimize-largest-sum,False,False,6169320097.0,0.03230879999999914
16,48,3,minimize-largest-sum,False,True,38953615613.0,0.06464580000000097
16,48,3,minimize-largest-sum,True,False,18019803127.0,0.04380490000000137
16,48,3,minimize-largest-sum,True,True,14323367846.0,0.02576909999999799
16,48,3,maximize-smallest-sum,False,False,15226226077.0,0.02994460000000032
16,48,3,maximize-smallest-sum,False,True,21987286275.0,0.02666370000000029
16,48,3,maximize-smallest-sum,True,False,6995327827.0,0.028969500000002313
16,48,3,maximize-smallest-sum,True,True,24513409511.0,0.06803460000000072
16,48,4,minimize-largest-sum,False,False,1057758890.0,0.016234199999999532
16,48,4,minimize-largest-sum,False,True,37604654916.0,0.05158429999999825
16,48,4,minimize-largest-sum,True,False,55072430261.0,0.031114800000000997
16,48,4,minimize-largest-sum,True,True,23639512042.0,0.03344769999999997
16,48,4,maximize-smallest-sum,False,False,58628835605.0,0.06610970000000194
16,48,4,maximize-smallest-sum,False,True,27788538293.0,0.04892199999999747
16,48,4,maximize-smallest-sum,True,False,37354706235.0,0.03863519999999809
16,48,4,maximize-smallest-sum,True,True,20047552493.0,0.07482870000000119
16,48,5,minimize-largest-sum,False,False,5638876627.0,0.0481954999999985
16,48,5,minimize-largest-sum,False,True,34427916078.0,0.027987800000001783
16,48,5,minimize-largest-sum,True,False,27496696685.0,0.08087199999999939
16,48,5,minimize-largest-sum,True,True,161507149829.0,0.07522009999999923
16,48,5,maximize-smallest-sum,False,False,9346998954.0,0.04810979999999887
16,48,5,maximize-smallest-sum,False,True,41454403284.0,0.04621230000000054
16,48,5,maximize-smallest-sum,True,False,16439959017.0,0.036390599999997164
16,48,5,maximize-smallest-sum,True,True,11639255246.0,0.08853739999999988
16,48,6,minimize-largest-sum,False,False,17713134673.0,0.04688520000000196
16,48,6,minimize-largest-sum,False,True,11043917458.0,0.04629119999999887
16,48,6,minimize-largest-sum,True,False,11836201129.0,0.04117480000000029
16,48,6,minimize-largest-sum,True,True,6484970628.0,0.07258259999999694
16,48,6,maximize-smallest-sum,False,False,22906230809.0,0.06667990000000046
16,48,6,maximize-smallest-sum,False,True,14478759164.0,0.03903060000000025
16,48,6,maximize-smallest-sum,True,False,8011412204.0,0.05662609999999901
16,48,6,maximize-smallest-sum,True,True,42799142517.0,0.039972999999999814
16,48,7,minimize-largest-sum,False,False,62673172203.0,0.027590799999998694
16,48,7,minimize-largest-sum,False,True,23640973612.0,0.04273390000000177
16,48,7,minimize-largest-sum,True,False,18214376983.0,0.0641102999999994
16,48,7,minimize-largest-sum,True,True,14679890812.0,0.05120289999999983
16,48,7,maximize-smallest-sum,False,False,2702069456.0,0.03873039999999861
16,48,7,maximize-smallest-sum,False,True,9999848311.0,0.06827329999999776
16,48,7,maximize-smallest-sum,True,False,56268661288.0,0.019687099999998736
16,48,7,maximize-smallest-sum,True,True,20122899539.0,0.05440409999999929
16,48,8,minimize-largest-sum,False,False,48429948225.0,0.018346199999999868
16,48,8,minimize-largest-sum,False,True,26033522116.0,0.028797199999999634
16,48,8,minimize-largest-sum,True,False,83668026498.0,0.1121900999999994
16,48,8,minimize-largest-sum,True,True,45321811219.0,0.0742044999999969
16,48,8,maximize-smallest-sum,False,False,64269006440.0,0.031663699999999295
16,48,8,maximize-smallest-sum,False,True,79237297693.0,0.034541599999997175
16,48,8,maximize-smallest-sum,True,False,1398850097.0,0.01782010000000156
16,48,8,maximize-smallest-sum,True,True,47826730134.0,0.04089729999999747
16,48,9,minimize-largest-sum,False,False,23832014718.0,0.038134100000000615
16,48,9,minimize-largest-sum,False,True,21075702096.0,0.05391700000000199
16,48,9,minimize-largest-sum,True,False,94976068.0,0.06178849999999869
16,48,9,minimize-largest-sum,True,True,41073958162.0,0.03356989999999982
16,48,9,maximize-smallest-sum,False,False,22712461517.0,0.020585099999998135
16,48,9,maximize-smallest-sum,False,True,21600280842.0,0.04972070000000173
16,48,9,maximize-smallest-sum,True,False,307771440344.0,0.04617589999999794
16,48,9,maximize-smallest-sum,True,True,57647236761.0,0.0685608000000002
18,16,0,minimize-largest-sum,False,False,1.0,0.003332300000000288
18,16,0,minimize-largest-sum,False,True,2.0,0.09261800000000164
18,16,0,minimize-largest-sum,True,False,1.0,0.020571600000000245
18,16,0,minimize-largest-sum,True,True,0.0,0.012097600000000597
18,16,0,maximize-smallest-sum,False,False,2.0,0.0521599999999971
18,16,0,maximize-smallest-sum,False,True,3.0,0.09081099999999864
18,16,0,maximize-smallest-sum,True,False,0.0,0.11295239999999751
18,16,0,maximize-smallest-sum,True,True,3.0,0.16035220000000194
18,16,1,minimize-largest-sum,False,False,0.0,0.07537980000000033
18,16,1,minimize-largest-sum,False,True,3.0,0.0922325000000015
18,16,1,minimize-largest-sum,True,False,1.0,0.030055300000000784
18,16,1,minimize-largest-sum,True,True,2.0,0.17869120000000294
18,16,1,maximize-smallest-sum,False,False,0.0,0.03110489999999899
18,16,1,maximize-smallest-sum,False,True,0.0,0.04825650000000081
18,16,1,maximize-smallest-sum,True,False,3.0,0.2777093000000015
18,16,1,maximize-smallest-sum,True,True,3.0,0.174674600000003
18,16,2,minimize-largest-sum,False,False,1.0,0.009480299999999886
18,16,2,minimize-largest-sum,False,True,1.0,0.009121300000000332
18,16,2,minimize-largest-sum,True,False,0.0,0.012907699999999522
18,16,2,minimize-largest-sum,True,True,2.0,0.12985279999999833
18,16,2,maximize-smallest-sum,False,False,1.0,0.020509300000000508
18,16,2,maximize-smallest-sum,False,True,0.0,0.005930400000000446
18,16,2,maximize-smallest-sum,True,False,1.0,0.09383839999999921
18,16,2,maximize-smallest-sum,True,True,1.0,0.12060999999999922
18,16,3,minimize-largest-sum,False,False,0.0,0.08203329999999909
18,16,3,minimize-largest-sum,False,True,3.0,0.08816220000000285
18,16,3,minimize-largest-sum,True,False,0.0,0.167224700000002
18,16,3,minimize-largest-sum,True,True,0.0,0.11273900000000481
18,16,3,maximize-smallest-sum,False,False,1.0,0.1274961000000019
18,16,3,maximize-smallest-sum,False,True,4.0,0.08375230000000045
18,16,3,maximize-smallest-sum,True,False,1.0,0.04078469999999612
18,16,3,maximize-smallest-sum,True,True,0.0,0.14416639999999603
18,16,4,minimize-largest-sum,False,False,1.0,0.011720799999999088
18,16,4,minimize-largest-sum,False,True,0.0,0.09698319999999683
18,16,4,minimize-largest-sum,True,False,4.0,0.042294200000000615
18,16,4,minimize-largest-sum,True,True,1.0,0.05728589999999656
18,16,4,maximize-smallest-sum,False,False,1.0,0.20326539999999937
18,16,4,maximize-smallest-sum,False,True,2.0,0.25302099999999683
18,16,4,maximize-smallest-sum,True,False,0.0,0.12698890000000063
18,16,4,maximize-smallest-sum,True,True,3.0,0.10265389999999996
18,16,5,minimize-largest-sum,False,False,5.0,0.17485229999999774
18,16,5,minimize-largest-sum,False,True,0.0,0.13053709999999796
18,16,5,minimize-largest-sum,True,False,1.0,0.04239679999999879
18,16,5,minimize-largest-sum,True,True,1.0,0.09342499999999632
18,16,5,maximize-smallest-sum,False,False,1.0,0.007319000000002518
18,16,5,maximize-smallest-sum,False,True,2.0,0.04583000000000226
18,16,5,maximize-smallest-sum,True,False,1.0,0.007983499999994592
18,16,5,maximize-smallest-sum,True,True,3.0,0.21069300000000624
18,16,6,minimize-largest-sum,False,False,1.0,0.07413849999999655
18,16,6,minimize-largest-sum,False,True,1.0,0.048953999999994835
18,16,6,minimize-largest-sum,True,False,3.0,0.3343834000000001
18,16,6,minimize-largest-sum,True,True,1.0,0.06638219999999961
18,16,6,maximize-smallest-sum,False,False,1.0,0.024673299999996345
18,16,6,maximize-smallest-sum,False,True,2.0,0.11127779999999632
18,16,6,maximize-smallest-sum,True,False,1.0,0.008784699999999646
18,16,6,maximize-smallest-sum,True,True,0.0,0.10537560000000212
18,16,7,minimize-largest-sum,False,False,2.0,0.2320245000000014
18,16,7,minimize-largest-sum,False,True,1.0,0.043426600000003646
18,16,7,minimize-largest-sum,True,False,1.0,0.09368949999999643
18,16,7,minimize-largest-sum,True,True,4.0,0.08410980000000023
18,16,7,maximize-smallest-sum,False,False,2.0,0.08264810000000011
18,16,7,maximize-smallest-sum,False,True,1.0,0.005261900000000708
18,16,7,maximize-smallest-sum,True,False,1.0,0.017466800000001115
18,16,7,maximize-smallest-sum,True,True,1.0,0.1727503999999982
18,16,8,minimize-largest-sum,False,False,1.0,0.004534999999997069
18,16,8,minimize-largest-sum,False,True,2.0,0.16325479999999715
18,16,8,minimize-largest-sum,True,False,1.0,0.019024500000000444
18,16,8,minimize-largest-sum,True,True,0.0,0.034195099999998035
18,16,8,maximize-smallest-sum,False,False,1.0,0.015819600000000378
18,16,8,maximize-smallest-sum,False,True,4.0,0.09764099999999587
18,16,8,maximize-smallest-sum,True,False,2.0,0.12700520000000637
18,16,8,maximize-smallest-sum,True,True,1.0,0.06567619999999863
18,16,9,minimize-largest-sum,False,False,0.0,0.06932660000000368
18,16,9,minimize-largest-sum,False,True,1.0,0.06438019999999511
18,16,9,minimize-largest-sum,True,False,0.0,0.03789489999999773
18,16,9,minimize-largest-sum,True,True,4.0,0.13346680000000077
18,16,9,maximize-smallest-sum,False,False,1.0,0.0010039000000006126
18,16,9,maximize-smallest-sum,False,True,1.0,0.036507999999997764
18,16,9,maximize-smallest-sum,True,False,3.0,0.15684619999999683
18,16,9,maximize-smallest-sum,True,True,4.0,0.3697826999999947
18,32,0,minimize-largest-sum,False,False,168723.0,0.1487714000000011
18,32,0,minimize-largest-sum,False,True,392074.0,0.17104589999999575
18,32,0,minimize-largest-sum,True,False,104471.0,0.4951566000000014
18,32,0,minimize-largest-sum,True,True,43551.0,0.1722020999999998
18,32,0,maximize-smallest-sum,False,False,205955.0,0.1349573000000035
18,32,0,maximize-smallest-sum,False,True,249509.0,0.12156820000000579
18,32,0,maximize-smallest-sum,True,False,63710.0,0.24993819999999545
18,32,0,maximize-smallest-sum,True,True,60068.0,0.10982960000000475
18,32,1,minimize-largest-sum,False,False,37511.0,0.04427869999999956
18,32,1,minimize-largest-sum,False,True,77898.0,0.07912259999999804
18,32,1,minimize-largest-sum,True,False,44600.0,0.10266460000000421
18,32,1,minimize-largest-sum,True,True,4902.0,0.41039040000000426
18,32,1,maximize-smallest-sum,False,False,48208.0,0.13836969999999837
18,32,1,maximize-smallest-sum,False,True,19404.0,0.12257250000000397
18,32,1,maximize-smallest-sum,True,False,53481.0,0.07872510000000688
18,32,1,maximize-smallest-sum,True,True,124850.0,0.11803969999999708
18,32,2,minimize-largest-sum,False,False,103857.0,0.08348289999999992
18,32,2,minimize-largest-sum,False,True,9995.0,0.26683170000000445
18,32,2,minimize-largest-sum,True,False,58008.0,0.05453269999999577
18,32,2,minimize-largest-sum,True,True,111300.0,0.1726466000000002
18,32,2,maximize-smallest-sum,False,False,56769.0,0.2080422000000013
18,32,2,maximize-smallest-sum,False,True,25904.0,0.07815889999999825
18,32,2,maximize-smallest-sum,True,False,65916.0,0.16525049999999908
18,32,2,maximize-smallest-sum,True,True,91286.0,0.17593810000000332
18,32,3,minimize-largest-sum,False,False,468045.0,0.1664873
18,32,3,minimize-largest-sum,False,True,39770.0,0.11702959999999507
18,32,3,minimize-largest-sum,True,False,40070.0,0.24389039999999795
18,32,3,minimize-largest-sum,True,True,363842.0,0.04802609999999419
18,32,3,maximize-smallest-sum,False,False,286636.0,0.08306929999999824
18,32,3,maximize-smallest-sum,False,True,15405.0,0.15984579999999937
18,32,3,maximize-smallest-sum,True,False,22833.0,0.2675200999999987
18,32,3,maximize-smallest-sum,True,True,6755.0,0.26443220000000167
18,32,4,minimize-largest-sum,False,False,10531.0,0.19148580000000237
18,32,4,minimize-largest-sum,False,True,166215.0,0.1109997000000007
18,32,4,minimize-largest-sum,True,False,41043.0,0.14502559999999676
18,32,4,minimize-largest-sum,True,True,53911.0,0.2096796000000012
18,32,4,maximize-smallest-sum,False,False,126937.0,0.1894156000000038
18,32,4,maximize-smallest-sum,False,True,39288.0,0.11982179999999687
18,32,4,maximize-smallest-sum,True,False,231513.0,0.20260079999999903
18,32,4,maximize-smallest-sum,True,True,30418.0,0.08835369999999898
18,32,5,minimize-largest-sum,False,False,305847.0,0.05214099999999888
18,32,5,minimize-largest-sum,False,True,17001.0,0.08370650000000524
18,32,5,minimize-largest-sum,True,False,103624.0,0.09200949999999608
18,32,5,minimize-largest-sum,True,True,50513.0,0.14136760000000237
18,32,5,maximize-smallest-sum,False,False,290341.0,0.06356670000000264
18,32,5,maximize-smallest-sum,False,True,8152.0,0.06508070000000288
18,32,5,maximize-smallest-sum,True,False,74099.0,0.19565409999999872
18,32,5,maximize-smallest-sum,True,True,101394.0,0.10044770000000369
18,32,6,minimize-largest-sum,False,False,7998.0,0.05044210000000504
18,32,6,minimize-largest-sum,False,True,55289.0,0.15227120000000127
18,32,6,minimize-largest-sum,True,False,10951.0,0.12688599999999894
18,32,6,minimize-largest-sum,True,True,157621.0,0.16877649999999988
18,32,6,maximize-smallest-sum,False,False,98738.0,0.050966999999999985
18,32,6,maximize-smallest-sum,False,True,245290.0,0.1338910999999996
18,32,6,maximize-smallest-sum,True,False,26490.0,0.20545239999999865
18,32,6,maximize-smallest-sum,True,True,32741.0,0.3338688999999988
18,32,7,minimize-largest-sum,False,False,52064.0,0.17109849999999938
18,32,7,minimize-largest-sum,False,True,23170.0,0.15800190000000214
18,32,7,minimize-largest-sum,True,False,73703.0,0.0594317999999987
18,32,7,minimize-largest-sum,True,True,63275.0,0.11504320000000234
18,32,7,maximize-smallest-sum,False,False,26740.0,0.046016999999999086
18,32,7,maximize-smallest-sum,False,True,201000.0,0.07961920000000333
18,32,7,maximize-smallest-sum,True,False,38145.0,0.2100482000000028
18,32,7,maximize-smallest-sum,True,True,4247.0,0.21070969999999534
18,32,8,minimize-largest-sum,False,False,78554.0,0.04575410000000346
18,32,8,minimize-largest-sum,False,True,28971.0,0.12886300000000261
18,32,8,minimize-largest-sum,True,False,155203.0,0.41491880000000236
18,32,8,minimize-largest-sum,True,True,155258.0,0.25398249999999933
18,32,8,maximize-smallest-sum,False,False,211540.0,0.1374775000000028
18,32,8,maximize-smallest-sum,False,True,217690.0,0.22385660000000485
18,32,8,maximize-smallest-sum,True,False,58457.0,0.15740579999999937
18,32,8,maximize-smallest-sum,True,True,120339.0,0.1603065999999984
18,32,9,minimize-largest-sum,False,False,272919.0,0.08982350000000139
18,32,9,minimize-largest-sum,False,True,107113.0,0.033184499999997286
18,32,9,minimize-largest-sum,True,False,157541.0,0.11516509999999869
18,32,9,minimize-largest-sum,True,True,33359.0,0.11080869999999976
18,32,9,maximize-smallest-sum,False,False,22373.0,0.2339804000000001
18,32,9,maximize-smallest-sum,False,True,7310.0,0.2409350999999944
18,32,9,maximize-smallest-sum,True,False,714497.0,0.08153459999999768
18,32,9,maximize-smallest-sum,True,True,16060.0,0.14009200000000277
18,48,0,minimize-largest-sum,False,False,17585164277.0,0.14307010000000275
18,48,0,minimize-largest-sum,False,True,7830484236.0,0.08982519999999994
18,48,0,minimize-largest-sum,True,False,15913526471.0,0.24915689999999557
18,48,0,minimize-largest-sum,True,True,36396173960.0,0.055440199999999606
18,48,0,maximize-smallest-sum,False,False,889617380.0,0.24997130000000567
18,48,0,maximize-smallest-sum,False,True,543767100.0,0.1184032999999971
18,48,0,maximize-smallest-sum,True,False,523842769.0,0.3316111000000035
18,48,0,maximize-smallest-sum,True,True,348203320.0,0.08855300000000454
18,48,1,minimize-largest-sum,False,False,16996578553.0,0.10066960000000336
18,48,1,minimize-largest-sum,False,True,561563369.0,0.21649440000000197
18,48,1,minimize-largest-sum,True,False,452285043.0,0.14293230000000534
18,48,1,minimize-largest-sum,True,True,8812628228.0,0.14424189999999726
18,48,1,maximize-smallest-sum,False,False,1986398525.0,0.18360419999999777
18,48,1,maximize-smallest-sum,False,True,9768243697.0,0.23283990000000188
18,48,1,maximize-smallest-sum,True,False,3108364966.0,0.1586502999999979
18,48,1,maximize-smallest-sum,True,True,3852154866.0,0.10137030000000635
18,48,2,minimize-largest-sum,False,False,272503704.0,0.10629819999999768
18,48,2,minimize-largest-sum,False,True,2767856473.0,0.07727759999999506
18,48,2,minimize-largest-sum,True,False,3724857042.0,0.0812829999999991
18,48,2,minimize-largest-sum,True,True,930756427.0,0.10409119999999916
18,48,2,maximize-smallest-sum,False,False,2379457353.0,0.10282150000000456
18,48,2,maximize-smallest-sum,False,True,7306068861.0,0.054483199999999954
18,48,2,maximize-smallest-sum,True,False,2497632331.0,0.22036330000000248
18,48,2,maximize-smallest-sum,True,True,4943170967.0,0.15370049999999935
18,48,3,minimize-largest-sum,False,False,7323293951.0,0.21428870000000444
18,48,3,minimize-largest-sum,False,True,4180664341.0,0.10933870000000212
18,48,3,minimize-largest-sum,True,False,58796731.0,0.19869429999999966
18,48,3,minimize-largest-sum,True,True,3223937132.0,0.1415112000000036
18,48,3,maximize-smallest-sum,False,False,4262398835.0,0.1424708999999993
18,48,3,maximize-smallest-sum,False,True,1142446977.0,0.16328299999999984
18,48,3,maximize-smallest-sum,True,False,8139248541.0,0.24465779999999882
18,48,3,maximize-smallest-sum,True,True,9596158217.0,0.20898919999999777
18,48,4,minimize-largest-sum,False,False,7778356034.0,0.08727930000000583
18,48,4,minimize-largest-sum,False,True,7462751513.0,0.13014489999999768
18,48,4,minimize-largest-sum,True,False,31790864593.0,0.17213909999999544
18,48,4,minimize-largest-sum,True,True,4739651399.0,0.1424299999999974
18,48,4,maximize-smallest-sum,False,False,1772863028.0,0.11673700000000053
18,48,4,maximize-smallest-sum,False,True,2038082784.0,0.1640260000000069
18,48,4,maximize-smallest-sum,True,False,3757937127.0,0.21895609999999976
18,48,4,maximize-smallest-sum,True,True,27954265063.0,0.33989049999999565
18,48,5,minimize-largest-sum,False,False,1044352960.0,0.16806069999999806
18,48,5,minimize-largest-sum,False,True,3782746351.0,0.1535097999999948
18,48,5,minimize-largest-sum,True,False,15996241574.0,0.07770949999999743
18,48,5,minimize-largest-sum,True,True,2834988048.0,0.06728700000000032
18,48,5,maximize-smallest-sum,False,False,3604595843.0,0.17505050000000466
18,48,5,maximize-smallest-sum,False,True,16037767112.0,0.10473989999999844
18,48,5,maximize-smallest-sum,True,False,18627115179.0,0.09902389999999883
18,48,5,maximize-smallest-sum,True,True,8333065159.0,0.3078798999999961
18,48,6,minimize-largest-sum,False,False,5522921527.0,0.15230569999999943
18,48,6,minimize-largest-sum,False,True,6198433480.0,0.14303639999999973
18,48,6,minimize-largest-sum,True,False,11816307740.0,0.3988925999999964
18,48,6,minimize-largest-sum,True,True,1326065069.0,0.11148230000000581
18,48,6,maximize-smallest-sum,False,False,6165112276.0,0.08558740000000142
18,48,6,maximize-smallest-sum,False,True,2682363452.0,0.16084850000000017
18,48,6,maximize-smallest-sum,True,False,5702719425.0,0.12104289999999907
18,48,6,maximize-smallest-sum,True,True,1160423617.0,0.2688865000000007
18,48,7,minimize-largest-sum,False,False,424106558.0,0.08071180000000311
18,48,7,minimize-largest-sum,False,True,4607653109.0,0.16686569999999534
18,48,7,minimize-largest-sum,True,False,8210163814.0,0.1378674999999987
18,48,7,minimize-largest-sum,True,True,13314833443.0,0.1736526999999981
18,48,7,maximize-smallest-sum,False,False,4277308111.0,0.07338589999999812
18,48,7,maximize-smallest-sum,False,True,15677295778.0,0.0892792
18,48,7,maximize-smallest-sum,True,False,14970204010.0,0.17018039999999957
18,48,7,maximize-smallest-sum,True,True,4857375022.0,0.14293529999999777
